model_id,split,seed,n_rows,spearman_selected_n_visits,spearman_used_images,spearman_image_padding_count,spearman_has_bio,spearman_bio_missing_count,spearman_report_length,max_abs_spearman,linear_r2_prob_from_shortcuts,shortcut_only_label_auc_audit_only
c13_temporal_focus_stress,val,0,94,0.055574617335342955,0.055574617335342955,-0.036348872579045836,,-0.15557582730247627,-0.01829374026962479,0.15557582730247627,0.06706552152523637,0.32775011317338165
c13_temporal_focus_stress,val,42,94,-0.020459859121567555,-0.020459859121567555,-0.055857356437316125,,-0.1603874508272951,-0.09743656448505526,0.1603874508272951,0.06815234204840481,0.32775011317338165
c13_temporal_focus_stress,val,3407,94,0.026294818944360643,0.026294818944360643,-0.020434469817753747,,-0.1587835763190222,-0.05651407440324056,0.1587835763190222,0.055610720557830895,0.32775011317338165
c13_temporal_focus_stress,val,pooled,282,0.03021493868470701,0.03021493868470701,-0.03128489348376236,,-0.1548552043965999,-0.048426845556425804,0.1548552043965999,0.06006624706931585,0.4762084402193048
c13_temporal_focus_stress,test,0,84,-0.06990275788917574,-0.06990275788917574,-0.09780040449031815,,-0.012881907646899829,-0.14776863730748693,0.14776863730748693,0.051591984511887956,0.28883219954648526
c13_temporal_focus_stress,test,42,84,-0.13358947939643426,-0.13358947939643426,-0.08068090433836708,,-0.012881907646899829,-0.22287811733674132,0.22287811733674132,0.06358374542351808,0.28883219954648526
c13_temporal_focus_stress,test,3407,84,-0.1255152684377162,-0.1255152684377162,-0.1247309506543188,,-0.012881907646899829,-0.21435261421128537,0.21435261421128537,0.0725145850195823,0.28883219954648526
c13_temporal_focus_stress,test,pooled,252,-0.08365682823742394,-0.08365682823742394,-0.08342677738808399,,0.011092055061910473,-0.1745086883635883,0.1745086883635883,0.05871890735244567,0.39827412446460064
