seed,epoch,selected_by_val_auc,train_AUC,train_Sensitivity,train_Specificity,train_Balanced_ACC,train_TN,train_FP,train_FN,train_TP,train_total_loss,train_pairwise_rank_loss,train_correct_preserve_loss,train_center_loss,train_magnitude_loss,train_positive_prob_mean,train_negative_prob_mean,train_probability_gap,train_confidence_gate_mean,train_confidence_gate_positive_mean,train_confidence_gate_negative_mean,train_mixed_class_batch_count,train_single_class_batch_count,train_mixed_class_batch_fraction,train_pair_count,train_delta_mean,train_delta_median,train_delta_std,train_positive_delta_mean,train_negative_delta_mean,train_correct_positive_delta_mean,train_correct_negative_delta_mean,train_incorrect_positive_delta_mean,train_incorrect_negative_delta_mean,train_fraction_correct_positive_wrong_direction,train_fraction_correct_negative_wrong_direction,train_positive_delta_fraction,train_negative_delta_fraction,train_mean_abs_delta_low,train_mean_abs_delta_medium,train_mean_abs_delta_high,train_fraction_near_negative_bound,train_fraction_near_positive_bound,train_pairwise_inversion_count,train_n_rows,val_AUC,val_Sensitivity,val_Specificity,val_Balanced_ACC,val_TN,val_FP,val_FN,val_TP,val_positive_prob_mean,val_negative_prob_mean,val_probability_gap,val_confidence_gate_mean,val_confidence_gate_positive_mean,val_confidence_gate_negative_mean,val_mixed_class_batch_count,val_single_class_batch_count,val_mixed_class_batch_fraction,val_pair_count,val_delta_mean,val_delta_median,val_delta_std,val_positive_delta_mean,val_negative_delta_mean,val_correct_positive_delta_mean,val_correct_negative_delta_mean,val_incorrect_positive_delta_mean,val_incorrect_negative_delta_mean,val_fraction_correct_positive_wrong_direction,val_fraction_correct_negative_wrong_direction,val_positive_delta_fraction,val_negative_delta_fraction,val_mean_abs_delta_low,val_mean_abs_delta_medium,val_mean_abs_delta_high,val_fraction_near_negative_bound,val_fraction_near_positive_bound,val_pairwise_inversion_count,val_n_rows
0,11,False,0.8449685985805896,0.7840531561461794,0.7308970099667774,0.7574750830564785,220,81,65,236,0.3167642436593925,0.316612689243938,0.0071207203931022,0.0006644938700716,0.0024982693673355,0.6287597009163363,0.3297259386789759,0.2990337622373603,0.4504550996938862,0.4787857764805868,0.4221244229071857,133,18,0.8807947019867549,455,0.0110772713651929,0.0093569927848875,0.0486830406498382,0.0298422927282378,-0.0076877499978519,0.0303422553389968,-0.0144034802786948,0.0282807656699769,0.012548983915088,0.1403508771929824,0.1858407079646017,0.5564784053156147,0.4435215946843854,0.0604469682546716,0.0273613445510217,0.0088454193550429,0.0116279069767441,0.0,14046,602,0.869171570846537,0.7446808510638298,0.7659574468085106,0.7553191489361701,36,11,12,35,0.6202390228814267,0.2807392698732462,0.3394997530081805,0.4081324825083163,0.4695399520680942,0.3467250129485384,0,0,0.0,0,0.0164240920808453,0.0101494044065475,0.0477519859648599,0.0285525002016467,0.0042956839600439,0.0373110243618222,-0.0085132599100082,0.0030068047344684,0.0462158638983964,0.1714285714285714,0.25,0.5531914893617021,0.4468085106382978,0.0652593199230198,0.0293320683677765,0.0085281617357395,0.0106382978723404,0.0,289,94
0,12,False,0.8454321696228518,0.7873754152823921,0.7342192691029901,0.760797342192691,221,80,64,237,0.3120439285734849,0.311882562059539,0.0074207302736463,0.0009960295203622,0.0029944041549206,0.6303185413149108,0.3306641331951186,0.2996544081197921,0.45045515085784,0.4787857246483085,0.4221245770673716,133,18,0.8807947019867549,453,0.0164770480252893,0.0158474557101726,0.052314849158721,0.036736719242697,-0.0037826231921182,0.0382191238350698,-0.0116303296814068,0.0321067432555599,0.0198651323622713,0.1184210526315789,0.2212389380530973,0.5813953488372093,0.4186046511627907,0.067790398563044,0.0297650518008938,0.0093115324502147,0.0149501661129568,0.0,14004,602,0.8691715708465368,0.7446808510638298,0.7659574468085106,0.7553191489361701,36,11,12,35,0.6137219770474637,0.2766280944280802,0.3370938826193835,0.4081324825083163,0.4695399520680942,0.3467250129485384,0,0,0.0,0,-0.007564871620258,-0.010835085529834,0.0442169937915014,-0.0007582016690495,-0.0143715415714665,0.0075704111152195,-0.0170968068931769,-0.025049988956501,-0.005452491427687,0.4571428571428571,0.1666666666666666,0.351063829787234,0.648936170212766,0.0533296750459287,0.027706467943393,0.0106326543337975,0.0425531914893617,0.0,289,94
0,13,False,0.845299720753634,0.7840531561461794,0.7508305647840532,0.7674418604651163,226,75,65,236,0.3148168384036701,0.3146769467198493,0.0065052806073452,0.0007238502518001,0.002548491721144,0.6270705757792606,0.3278978899201731,0.2991726858590875,0.4504552130862773,0.4787857424702953,0.4221246837022593,130,21,0.8609271523178808,439,0.0031994491790137,0.0006003871239954,0.0504790836946506,0.0223127452743067,-0.0159138469162793,0.0244475522239665,-0.0211621676991483,0.015645129047972,-9.890695723394552e-05,0.2105263157894736,0.1769911504424778,0.5049833887043189,0.4950166112956811,0.0604256550284458,0.0283842220174298,0.0101669783112337,0.0299003322259136,0.0,14016,602,0.870076957899502,0.7446808510638298,0.7659574468085106,0.7553191489361701,36,11,12,35,0.6184888651713412,0.2798741227214006,0.3386147424499405,0.4081324825083163,0.4695399520680942,0.3467250129485384,0,0,0.0,0,0.0104525038130962,0.0051284095388837,0.0495524044083321,0.0208382798028128,6.672782337966752e-05,0.0312158553328897,-0.0112160479345928,-0.0094296488265778,0.0369921757585623,0.2,0.2222222222222222,0.5319148936170213,0.4680851063829787,0.0651326681786615,0.030604624200681,0.0096299760043621,0.0425531914893617,0.0,287,94
0,14,False,0.8456087681151423,0.7807308970099668,0.7508305647840532,0.7657807308970099,226,75,66,235,0.3105153896792325,0.3103744561679118,0.0065541516360942,0.0007331782508272,0.0025203228236306,0.6268587094604771,0.3272462890876389,0.2996124203728381,0.4504551726155156,0.4787857647972843,0.4221245804337469,131,20,0.8675496688741722,451,0.0012482774193351,-0.0035600954433903,0.0502647220295783,0.0213318673992046,-0.0188353125605344,0.0234762960748763,-0.0229366303169023,0.0146341997546411,-0.0064766750546793,0.219298245614035,0.1194690265486725,0.4667774086378737,0.5332225913621262,0.0588945561508863,0.0289832338762693,0.0101365764945911,0.0498338870431893,0.0,13988,602,0.8687188773200544,0.7446808510638298,0.7659574468085106,0.7553191489361701,36,11,12,35,0.6162740650012138,0.2785985721869671,0.3376754928142467,0.4081324825083163,0.4695399520680942,0.3467250129485384,0,0,0.0,0,0.0026423591963124,-0.0044240927090868,0.0485015249562681,0.01082070657062,-0.0055359881779951,0.0206948410819417,-0.0133154408427395,-0.0179788524207348,0.0199240387248044,0.2285714285714285,0.2222222222222222,0.4787234042553192,0.5212765957446809,0.0589030292949506,0.0295411394313718,0.0101358673768118,0.0638297872340425,0.0,290,94
0,15,False,0.846491760576594,0.7906976744186046,0.7441860465116279,0.7674418604651163,224,77,63,238,0.2977326049721467,0.2975752839127814,0.0073278282444449,0.0007816645178504,0.0029458345114662,0.6292005503345962,0.3288516643676795,0.3003488859669166,0.4504551607836966,0.4787857234106705,0.4221245981567226,128,23,0.847682119205298,435,0.0099354161173692,0.0113453138619661,0.0534085737257846,0.031772132346637,-0.0119013001118986,0.0316930610549701,-0.0178025437042024,0.0320190947370488,0.0058811139129102,0.1491228070175438,0.1902654867256637,0.5498338870431894,0.4501661129568106,0.0664830486732006,0.0307618702172339,0.0099321325869324,0.0448504983388704,0.0033222591362126,13908,602,0.8696242643730194,0.7446808510638298,0.7659574468085106,0.7553191489361701,36,11,12,35,0.620726394209456,0.281504306387394,0.3392220878220619,0.4081324825083163,0.4695399520680942,0.3467250129485384,0,0,0.0,0,0.0191579581098383,0.0158465798012912,0.0531865814795023,0.030850400465808,0.0074655157538685,0.0409635465392576,-0.0081457493716799,0.0013537244182468,0.0585569288920272,0.1714285714285714,0.2777777777777778,0.5638297872340425,0.4361702127659574,0.0755715055391192,0.0328822407358199,0.0096120084441887,0.0425531914893617,0.0,288,94
0,16,False,0.846105451374709,0.7807308970099668,0.7408637873754153,0.760797342192691,223,78,66,235,0.3008308956136234,0.3006349815216088,0.0091500690962235,0.000955590125701,0.0033612240871818,0.629176830829576,0.3292099316372378,0.2999668991923381,0.450455226081476,0.4787857234106705,0.4221247287522816,131,20,0.8675496688741722,445,0.0107642241089108,0.0083475797437131,0.0568752715137802,0.0317805433356546,-0.0102520951178329,0.0313872475076973,-0.0153939637037875,0.0330089193462611,0.0052420688878434,0.1885964912280701,0.2079646017699115,0.5415282392026578,0.4584717607973422,0.0709500537616832,0.0318346572086601,0.0100889933320066,0.0598006644518272,0.0083056478405315,13943,602,0.8700769578995021,0.7446808510638298,0.7659574468085106,0.7553191489361701,36,11,12,35,0.6163450565109861,0.278903889291464,0.3374411672195221,0.4081324825083163,0.4695399520680942,0.3467250129485384,0,0,0.0,0,0.0033190574087053,-0.0017669779190327,0.0506457408210355,0.0109939433664004,-0.0043558285489896,0.0204761000815778,-0.0131596153417679,-0.0166623470528672,0.0244565645910122,0.2857142857142857,0.2222222222222222,0.4787234042553192,0.5212765957446809,0.0646614200302532,0.030196542782836,0.0104721645941026,0.0744680851063829,0.0,287,94
0,17,False,0.8470657056765378,0.7873754152823921,0.7441860465116279,0.7657807308970099,224,77,64,237,0.3075250520139976,0.307386575242048,0.0063485870792068,0.0008331089851801,0.003173969263833,0.6292258082978749,0.3281247218377714,0.3011010864601034,0.4504550907828928,0.4787855416264051,0.4221246399393806,134,17,0.8874172185430463,451,0.0083444533900129,0.004204352851957,0.0555545027794992,0.0316805661451655,-0.0149916593651395,0.0325300919159832,-0.020572568834409,0.0290272527787761,0.0018254811689257,0.1798245614035087,0.163716814159292,0.5132890365448505,0.4867109634551495,0.0682995483706084,0.0314272648875078,0.0105143616475126,0.0764119601328903,0.0066445182724252,13856,602,0.8687188773200544,0.7446808510638298,0.7659574468085106,0.7553191489361701,36,11,12,35,0.6175453317292193,0.2801705163685565,0.3373748153606627,0.4081324825083163,0.4695399520680942,0.3467250129485384,0,0,0.0,0,0.0090267231670564,0.0029307927470654,0.0529682223316817,0.0166367924365987,0.0014166538975142,0.0267176378385296,-0.0104979603784158,-0.012765673319033,0.0404099369823763,0.2571428571428571,0.25,0.5106382978723404,0.4893617021276595,0.0709444522358743,0.0320558570092543,0.0102907854908456,0.1063829787234042,0.0212765957446808,290,94
42,1,True,0.8247922208364146,0.8272425249169435,0.6245847176079734,0.7259136212624584,188,113,52,249,0.2830023721331108,0.2829973231260942,0.0002523499187046,3.140776307688094e-07,8.32606122596102e-07,0.7157628549343328,0.3871972950150651,0.3285655599192676,0.3515888856572294,0.3308298137855787,0.37234795752888,128,23,0.847682119205298,445,-8.189379179457833e-05,1.840530148911057e-05,0.000910766107347,-9.683953517400598e-05,-6.694804841515067e-05,-0.0001311239551121,5.865290963472634e-05,6.73300910683303e-05,-0.0002759124741972,0.5301204819277109,0.5957446808510638,0.5199335548172758,0.473421926910299,0.0009351049681739,0.0004405717604498,0.0002140641508863,0.0,0.0,15874,602,0.8768673607967407,0.8723404255319149,0.8085106382978723,0.8404255319148937,38,9,6,41,0.7281140981519476,0.3258408340526388,0.4022732640993088,0.3463673518296886,0.345541506609384,0.3471931970499931,0,0,0.0,0,-0.0009909743723353,-0.0003010476793861,0.0021271734113398,-0.0011160688042977,-0.000865879940373,-0.0012008676769211,-0.0008605091739812,-0.0005366098413711,-0.0008885565095826,0.902439024390244,0.2368421052631578,0.1702127659574468,0.8297872340425532,0.0015338202927068,0.0010762495221302,0.0004053321323677,0.0,0.0,272,94
42,2,False,0.8250129689517774,0.8272425249169435,0.6245847176079734,0.7259136212624584,188,113,52,249,0.3008462486878943,0.3008109766470317,0.0017517723461345,2.027897809064228e-05,3.575399716375263e-05,0.7155036720326573,0.386656993928913,0.3288466781037442,0.3515888480454114,0.3308298130677487,0.3723478830230741,132,19,0.8741721854304636,455,-0.0021389825916337,-0.0009339834214188,0.0055966304241164,-0.0016259585506532,-0.0026520066326141,-0.0019810769179349,-0.0013339137893349,7.451209267646146e-05,-0.0048449398586008,0.6987951807228916,0.3617021276595745,0.3338870431893688,0.6661129568106312,0.0065349200439662,0.0030425540436229,0.0011134263167317,0.0,0.0,15854,602,0.8764146672702581,0.851063829787234,0.8085106382978723,0.8297872340425532,38,9,7,40,0.7272224916105575,0.3249897919991549,0.4022326996114026,0.3463673518296886,0.345541506609384,0.3471931970499931,0,0,0.0,0,-0.0053346669925265,-0.0028134292224422,0.0080493370540885,-0.0057538480821754,-0.0049154859028776,-0.0059326584614165,-0.0048553269910993,-0.0045319771573607,-0.0051694901970525,1.0,0.0,0.0,1.0,0.0086730844268458,0.0051029320046141,0.001800725267198,0.0,0.0,273,94
42,3,False,0.8253220163132857,0.8305647840531561,0.6245847176079734,0.7275747508305648,188,113,51,250,0.3478604218763538,0.3477925292265583,0.0033658868775115,4.347701361433226e-05,0.0001436898126308,0.7157628546372996,0.387055647169608,0.3287072074676916,0.351588910806033,0.3308298321521262,0.3723479894599398,131,20,0.8675496688741722,453,-0.000925408048392,-1.594758668943541e-05,0.0119711792084081,-0.0008984110473372,-0.0009524050494467,-0.0018268215564939,0.0016205785591893,0.0035472469676628,-0.0052331211416908,0.5742971887550201,0.574468085106383,0.4966777408637873,0.5033222591362126,0.0110044305271351,0.0057248970061822,0.0024332057926509,0.0,0.0,15826,602,0.8755092802172929,0.851063829787234,0.7872340425531915,0.8191489361702128,37,10,7,40,0.7286408462740005,0.3266410142421088,0.4019998320318916,0.3463673518296886,0.345541506609384,0.3471931970499931,0,0,0.0,0,0.0016693414078698,0.0043704092968255,0.0193643200296041,0.0003075756670094,0.0030311071487302,-0.0015662713813958,0.0029536867728701,0.0131121971644461,0.0033579931801391,0.3658536585365853,0.868421052631579,0.7659574468085106,0.2340425531914893,0.0214621958730276,0.0101380015120786,0.0035445939242241,0.0,0.0,275,94
