source_file,candidate_name,run_dir,seeds,val_auc_mean,val_auc_std,val_auprc_mean,val_auprc_std,val_sensitivity_mean,val_specificity_mean,val_balanced_accuracy_mean,val_positive_prob_mean,val_negative_prob_mean,val_pos_neg_gap_mean,max_abs_prediction_shortcut_residual_spearman,selected_epoch_mean,selected_epoch_min,selected_epoch_max,stabilization_decision,failure_reason,seed,epoch,split,train_total_loss,train_cls_loss,train_text_morphology_loss,val_total_loss,val_cls_loss,val_text_morphology_loss,val_auc,val_auprc,val_acc,val_f1,val_sensitivity,val_specificity,val_balanced_accuracy,val_pos_neg_gap,val_pred_prob_mean,val_pred_prob_std,selected_by_val_auc,label,n,mean_pred_prob,mean_mvp_pred_prob,mean_abs_error_delta_vs_mvp,fraction_improved_vs_mvp,fraction_harmed_vs_mvp,field,spearman,abs_spearman,n_unique_values,warning_if_constant
c6_epoch_dynamics.csv,w0005,,,,,,,,,,0.4557985462089802,0.3164603869886474,,,,,,,,1.0,16.0,train_val,0.5812536928037934,0.5809063146643291,0.0694753474845791,0.6610200429956118,0.6607441368202368,0.0551805525707701,0.7311000452693527,0.7088239260133169,0.6595744680851063,0.5897435897435898,0.4893617021276595,0.8297872340425532,0.6595744680851063,0.1393381592203328,0.3861294665988138,0.1822974018090453,False,,,,,,,,,,,,
c6_epoch_dynamics.csv,w0005,,,,,,,,,,0.5442754503616944,0.3621237220123727,,,,,,,,1.0,17.0,train_val,0.5828376509101185,0.5825398150856131,0.0595669974850503,0.7211466481288274,0.7208646026750406,0.0564100071011732,0.7161611588954279,0.7033239520388747,0.6382978723404256,0.6222222222222222,0.5957446808510638,0.6808510638297872,0.6382978723404256,0.1821517283493217,0.4531995861870336,0.2474548637809662,False,,,,,,,,,,,,
c6_epoch_dynamics.csv,w0005,,,,,,,,,,0.6543645155517027,0.457945388781422,,,,,,,,1.0,18.0,train_val,0.5735987093274957,0.5733154417071121,0.0566531031929104,0.737409021705389,0.7371110009650389,0.0596035233854005,0.7152557718424626,0.6940931409945205,0.6702127659574468,0.6990291262135921,0.7659574468085106,0.574468085106383,0.6702127659574468,0.1964191267702807,0.5561549521665624,0.2732083023327822,False,,,,,,,,,,,,
c6_epoch_dynamics.csv,w0005,,,,,,,,,,0.5562197575147482,0.3886111369158359,,,,,,,,1.0,19.0,train_val,0.5744999941216399,0.5742290561759709,0.0541879464409604,0.6916134916245937,0.691382663945357,0.0461670299215863,0.7252150294250792,0.7239992257244038,0.648936170212766,0.6526315789473683,0.6595744680851063,0.6382978723404256,0.648936170212766,0.1676086205989122,0.472415447215292,0.2364177937811435,False,,,,,,,,,,,,
c6_epoch_dynamics.csv,w0005,,,,,,,,,,0.5884377311201806,0.4113078436398126,,,,,,,,1.0,20.0,train_val,0.5805941403208189,0.5803471521924664,0.0493979344378836,0.6480125486850739,0.6477923939625422,0.0440316086945434,0.7315527387958352,0.712593023845254,0.6170212765957447,0.625,0.6382978723404256,0.5957446808510638,0.6170212765957447,0.177129887480368,0.4998727873799966,0.2291442810751406,False,,,,,,,,,,,,
c6_epoch_dynamics.csv,w0005,,,,,,,,,,0.408862519414818,0.2619887075406756,,,,,,,,1.0,21.0,train_val,0.5512325043315129,0.5509931731303006,0.0478663286132528,0.7501245227952799,0.7499205060303211,0.0408037458546459,0.7143503847894974,0.695695763284865,0.6170212765957447,0.4705882352941176,0.3404255319148936,0.8936170212765957,0.6170212765957447,0.1468738118741424,0.3354256134777468,0.2082771306970087,False,,,,,,,,,,,,
c6_epoch_dynamics.csv,w0005,,,,,,,,,,0.6767609770152163,0.496018684766394,,,,,,,,1.0,22.0,train_val,0.5520715020745006,0.5518532342073933,0.043653904306178,0.7010813529292742,0.7008797066907088,0.0403292939687768,0.710728836577637,0.6820650038559162,0.6595744680851063,0.7037037037037038,0.8085106382978723,0.5106382978723404,0.6595744680851063,0.1807422922488222,0.5863898308908052,0.2461814395601505,False,,,,,,,,,,,,
c6_epoch_dynamics.csv,w0005,,,,,,,,,,0.653193806080108,0.6308403338523622,,,,,,,,3.0,1.0,train_val,0.733963284074076,0.7311198687711299,0.5686831419041615,0.7242558312912782,0.7218927753468355,0.4726124840478102,0.5812584880036215,0.6228099442669243,0.4787234042553192,0.6370370370370371,0.9148936170212766,0.0425531914893617,0.4787234042553191,0.0223534722277458,0.6420170699662351,0.0813517153275592,False,,,,,,,,,,,,
c6_epoch_dynamics.csv,w0005,,,,,,,,,,0.3702726823852417,0.321477213438521,,,,,,,,3.0,2.0,train_val,0.7010599558321845,0.6989185596933428,0.4282790501386124,0.7215278347333273,0.7197589886685213,0.3537693731486797,0.6613852421910368,0.6962248734675663,0.5212765957446809,0.0816326530612244,0.0425531914893617,1.0,0.5212765957446809,0.0487954689467207,0.3458749479118814,0.0961433841674013,False,,,,,,,,,,,,
c6_epoch_dynamics.csv,w0005,,,,,,,,,,0.597303643505624,0.5261432465086592,,,,,,,,3.0,3.0,train_val,0.6986465509364147,0.6969897435200925,0.3313618750366943,0.6653577387332916,0.6639958806335926,0.2723716689894597,0.6699864191942057,0.6848774573035572,0.5638297872340425,0.6238532110091743,0.723404255319149,0.4042553191489361,0.5638297872340425,0.0711603969969648,0.5617234450071416,0.1348911172180491,False,,,,,,,,,,,,
