seed,split,best_epoch,AUC,AUPRC,ACC,F1,Sensitivity,Specificity,Precision,Recall,Balanced_ACC,TN,FP,FN,TP,loss,cls_loss,positive_prob_mean,negative_prob_mean,pos_neg_gap,pred_prob_mean,pred_prob_std,text_morphology_loss,valid_text_morphology_count,mean_text_morphology_confidence,text_morphology_auc,text_morphology_acc,image_morphology_loss,valid_image_morphology_count,mean_image_morphology_confidence,image_morphology_auc,image_morphology_acc
0,val,25,0.7935717519239474,0.8055238953461094,0.6808510638297872,0.6428571428571429,0.574468085106383,0.7872340425531915,0.7297297297297297,0.574468085106383,0.6808510638297873,37,10,20,27,0.5693981386721134,0.5693981386721134,0.561493363469205,0.3568043234817525,0.20468903998745247,0.45914884347547874,0.2044522942706497,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0,test,25,0.7817460317460317,0.7982006631753877,0.6904761904761905,0.6976744186046512,0.7142857142857143,0.6666666666666666,0.6818181818181818,0.7142857142857143,0.6904761904761905,28,14,12,30,0.5687922125770932,0.5687922125770932,0.5924553878250576,0.39989073006879716,0.19256465775626042,0.49617305894692737,0.20211875658226605,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
