seed,split,best_epoch,AUC,Sensitivity,Specificity,Balanced_ACC,TN,FP,FN,TP,bce_loss,positive_probability_mean,negative_probability_mean,positive_negative_gap,mean_temporal_weight_latest,mean_temporal_weight_history,mean_temporal_weight_entropy,mean_normalized_temporal_entropy,fraction_latest_weight_above_0_90,fraction_uniform_temporal_weight,mean_patient_state_norm,std_patient_state_norm,prediction_std,pairwise_inversion_count,n_rows,mean_conflict_M1,mean_conflict_M2,mean_conflict_M3,mean_conflict_M4,mean_conflict_M5
0,val,17,0.901765504753282,0.851063829787234,0.7446808510638298,0.7978723404255319,35,12,7,40,0.0,0.7288978841710598,0.2719776951212515,0.4569201890498083,0.6636130768567958,0.3363869209238823,0.5932201860474081,0.9079526022393652,0.3574468085106383,0.0,15.973306331228702,0.0202097727852604,0.332530533033599,217,94,0.0656156603326188,6.240733126376538e-06,0.0003496243598613,0.3344578197661866,0.3283111116987594
42,val,11,0.8714350384789498,0.723404255319149,0.851063829787234,0.7872340425531915,40,7,13,34,0.0,0.6565118013544285,0.2545601394067102,0.4019516619477183,0.6564439056401558,0.3435560927746143,0.6451783601949126,0.9584962351525084,0.3446808510638298,0.0,15.980313625741513,0.0146181271227493,0.3158111998111271,284,94,0.0929048689121895,2.2924960927760343e-05,0.0004121705572655,0.3637758772423927,0.3325627585674854
3407,val,13,0.8736985061113627,0.8085106382978723,0.8085106382978723,0.8085106382978723,38,9,9,38,0.0,0.6831299917812043,0.2555304742517306,0.4275995175294736,0.6849250695172776,0.3150749307997683,0.6177622143299593,0.929639476410886,0.3446808510638298,0.0,15.974913688416176,0.0311978624127589,0.326258183290582,279,94,0.0998328588110335,1.160578524812739e-05,0.0004219133803184,0.3207571316272654,0.3219860386341176
0,test,17,0.8225623582766439,0.8571428571428571,0.7142857142857143,0.7857142857142857,30,12,6,36,0.0,0.7340115454225313,0.3359278475178316,0.3980836979046996,0.7630621742989335,0.2369378265880403,0.4075437170553755,0.9387662126904442,0.5404761904761904,0.0,15.97392377399263,0.0209512731544694,0.3452584708007592,313,84,0.0264559444927033,3.99493035816011e-07,0.0001382274287087,0.2226642767588297,0.2063511886766978
42,test,11,0.8781179138321996,0.8571428571428571,0.7857142857142857,0.8214285714285714,33,9,6,36,0.0,0.6978095627966381,0.2763831858367969,0.4214263769598411,0.7679678533403647,0.2320321479013987,0.4297770375441917,0.9608456130538668,0.5261904761904762,0.0047619047619047,15.983328637622652,0.0148315012252526,0.3202117801189404,215,84,0.0611045850174767,1.5121130716233027e-06,0.0001747139862605,0.2408159389382317,0.2086326870180311
3407,test,13,0.8310657596371882,0.8095238095238095,0.7142857142857143,0.7619047619047619,30,12,8,34,0.0,0.6889777768935476,0.302489193888115,0.3864885830054325,0.784976523901735,0.2150234757434754,0.4161728546168103,0.9464109639326732,0.5333333333333333,0.0,15.974249714896793,0.0340091982830176,0.3271458467751995,298,84,0.0666500287396567,7.776986984979539e-07,0.000171559197562,0.2106847351505643,0.1974484608286903
