seed,epoch,train_bce_loss,val_auc,val_sensitivity,val_specificity,val_balanced_accuracy,val_positive_probability_mean,val_negative_probability_mean,val_positive_negative_gap,mean_temporal_weight_latest,mean_temporal_weight_history,mean_temporal_weight_entropy,fraction_latest_weight_above_0_90,fraction_uniform_temporal_weight,mean_patient_state_norm,std_patient_state_norm,prediction_std,pairwise_inversion_count,selected_by_val_auc,mean_conflict_M1,mean_conflict_M2,mean_conflict_M3,mean_conflict_M4,mean_conflict_M5
0,11,0.48703357518114,0.8673607967406066,0.9787234042553192,0.5319148936170213,0.7553191489361701,0.7974422789634542,0.4598590574683027,0.3375832214951515,0.6663379161915881,0.333662081906136,0.6001031950474356,0.3553191489361701,0.0,15.969188822076676,0.0089725969667516,0.2707208807814254,293,False,0.0656156603326188,6.240733126376538e-06,0.0003496243598613,0.3344578197661866,0.3283111116987594
0,12,0.489394617840549,0.8832050701674967,0.9787234042553192,0.574468085106383,0.7765957446808511,0.8224073201417923,0.4000378181424705,0.4223695019993218,0.6718018243604518,0.3281981754810252,0.6006232351105835,0.3531914893617021,0.0,15.97384410208844,0.0117564649751495,0.3197720471105947,258,False,0.0656156603326188,6.240733126376538e-06,0.0003496243598613,0.3344578197661866,0.3283111116987594
0,13,0.4830225098705449,0.8736985061113626,0.7872340425531915,0.7659574468085106,0.7765957446808511,0.7094080708128341,0.3346362870107305,0.3747717838021035,0.6636729016900063,0.3363270987855627,0.6081438705049234,0.351063829787234,0.0,15.96851409749782,0.0116602106128269,0.2904485457739053,279,False,0.0656156603326188,6.240733126376538e-06,0.0003496243598613,0.3344578197661866,0.3283111116987594
0,14,0.4627640946515348,0.87324581258488,0.7446808510638298,0.8085106382978723,0.776595744680851,0.6615958965205132,0.285463179303135,0.3761327172173782,0.6642821542126067,0.3357178454703473,0.6021699486935963,0.351063829787234,0.0,15.970347505934695,0.0157288144343384,0.2881818185237212,280,False,0.0656156603326188,6.240733126376538e-06,0.0003496243598613,0.3344578197661866,0.3283111116987594
0,15,0.463821772411959,0.8682661837935717,0.8085106382978723,0.7446808510638298,0.776595744680851,0.6737712089051592,0.3045611475653788,0.3692100613397804,0.6660430138098433,0.3339569860316337,0.6060941130598111,0.351063829787234,0.0,15.96705926732814,0.0165829201865907,0.2831238640559022,291,False,0.0656156603326188,6.240733126376538e-06,0.0003496243598613,0.3344578197661866,0.3283111116987594
0,16,0.4456977465541552,0.8646446355817112,0.9361702127659576,0.5957446808510638,0.7659574468085106,0.7596198218934079,0.382156494350985,0.3774633275424229,0.6681262383118589,0.331873763114848,0.5970349552824713,0.3531914893617021,0.0,15.967804918897912,0.0179374834153004,0.302956742544642,299,False,0.0656156603326188,6.240733126376538e-06,0.0003496243598613,0.3344578197661866,0.3283111116987594
0,17,0.4581846733460363,0.901765504753282,0.851063829787234,0.7446808510638298,0.7978723404255319,0.7288978841710598,0.2719776951212515,0.4569201890498083,0.6636130768567958,0.3363869209238823,0.5932201860474081,0.3574468085106383,0.0,15.973306331228702,0.0202097727852604,0.332530533033599,217,True,0.0656156603326188,6.240733126376538e-06,0.0003496243598613,0.3344578197661866,0.3283111116987594
0,18,0.4326587876934089,0.8682661837935718,0.7446808510638298,0.7446808510638298,0.7446808510638298,0.6890841798579439,0.2689302417627991,0.4201539380951447,0.6588410467226454,0.3411589531188315,0.5858908032524396,0.3595744680851064,0.0,15.984889973985387,0.0274795372104868,0.3250269953803863,291,False,0.0656156603326188,6.240733126376538e-06,0.0003496243598613,0.3344578197661866,0.3283111116987594
0,19,0.4292035019950361,0.870076957899502,0.8723404255319149,0.723404255319149,0.7978723404255319,0.7308057971457218,0.3329488143542821,0.3978569827914397,0.6608171959189658,0.3391828029713732,0.5962397231107633,0.3553191489361701,0.0,15.971589179749184,0.0262691613052467,0.3095562795579556,287,False,0.0656156603326188,6.240733126376538e-06,0.0003496243598613,0.3344578197661866,0.3283111116987594
0,20,0.4308869220834497,0.844726120416478,0.6595744680851063,0.7872340425531915,0.7234042553191489,0.6750695356663238,0.3103578469537674,0.3647116887125564,0.6540821551325473,0.3459178456600676,0.5924392897439066,0.3574468085106383,0.0,15.998484337583502,0.0276444990114992,0.3071423913242199,343,False,0.0656156603326188,6.240733126376538e-06,0.0003496243598613,0.3344578197661866,0.3283111116987594
0,21,0.4097861612203303,0.8714350384789498,0.9787234042553192,0.4468085106382978,0.7127659574468085,0.887950636604999,0.5294312579319516,0.3585193786730474,0.6601465623429481,0.3398534395593278,0.5824312910161691,0.3617021276595745,0.0,16.003555855852493,0.0198912147119538,0.2963029516182087,284,False,0.0656156603326188,6.240733126376538e-06,0.0003496243598613,0.3344578197661866,0.3283111116987594
0,22,0.418900431065962,0.8714350384789498,0.7872340425531915,0.7021276595744681,0.7446808510638299,0.7210189820604122,0.2915951507760489,0.4294238312843632,0.6577753476957058,0.3422246505605413,0.5896140292645071,0.3574468085106383,0.0,15.999233885014313,0.0282571116704617,0.3325014346875806,284,False,0.0656156603326188,6.240733126376538e-06,0.0003496243598613,0.3344578197661866,0.3283111116987594
0,23,0.3909566608189747,0.8841104572204618,0.9361702127659576,0.5957446808510638,0.7659574468085106,0.8433663100004196,0.3906831440535631,0.4526831659468565,0.6559260359152834,0.3440739645602855,0.5874951164814323,0.3595744680851064,0.0,16.026746090422286,0.0288619553622512,0.3556196815467485,256,False,0.0656156603326188,6.240733126376538e-06,0.0003496243598613,0.3344578197661866,0.3283111116987594
0,24,0.3836966696263149,0.8723404255319149,0.9361702127659576,0.5957446808510638,0.7659574468085106,0.8366642927235746,0.3939407406216289,0.4427235521019456,0.6609990270213878,0.3390009720274742,0.582305654253408,0.3617021276595745,0.0,16.022245366522608,0.0373096283119245,0.3452177297564062,282,False,0.0656156603326188,6.240733126376538e-06,0.0003496243598613,0.3344578197661866,0.3283111116987594
0,25,0.3573644330712738,0.8574015391579901,0.851063829787234,0.6808510638297872,0.7659574468085106,0.7313556534812805,0.3238572679321341,0.4074983855491464,0.6633213888457481,0.3366786108372059,0.5806295611798066,0.3617021276595745,0.0,16.030687940881606,0.0407480336200452,0.3280399154579421,315,False,0.0656156603326188,6.240733126376538e-06,0.0003496243598613,0.3344578197661866,0.3283111116987594
42,1,0.65063529733001,0.8071525577184246,0.3829787234042553,0.9148936170212766,0.648936170212766,0.4607521514309213,0.3045805343922148,0.1561716170387065,0.6783176677975249,0.3216823307757682,0.6463954791150766,0.3404255319148936,0.0,15.992165575636196,0.0012068019399269,0.1461733744831996,426,False,0.0929048689121895,2.2924960927760343e-05,0.0004121705572655,0.3637758772423927,0.3325627585674854
42,2,0.5819761180719792,0.8388411045722046,0.7872340425531915,0.7021276595744681,0.7446808510638299,0.6308099887472518,0.3641785109772327,0.2666314777700191,0.6881963710518594,0.3118036300578016,0.6338032908937336,0.3404255319148936,0.0,15.99020312694793,0.0012674025716243,0.2285363623490992,356,False,0.0929048689121895,2.2924960927760343e-05,0.0004121705572655,0.3637758772423927,0.3325627585674854
42,3,0.562122906774085,0.8583069262109553,0.8936170212765957,0.723404255319149,0.8085106382978724,0.6902226650334419,0.3355124563850621,0.3547102086483797,0.6925894186851826,0.3074105819489093,0.629240266824333,0.3404255319148936,0.0,15.991884759131898,0.002611955689568,0.2766779524835105,313,False,0.0929048689121895,2.2924960927760343e-05,0.0004121705572655,0.3637758772423927,0.3325627585674854
42,4,0.5514948475637184,0.8682661837935717,0.8936170212765957,0.6382978723404256,0.7659574468085106,0.7451754738675788,0.3979020211053021,0.3472734527622766,0.6818249344508699,0.318175067926975,0.6405132381247015,0.3404255319148936,0.0,15.991108549402115,0.0040470320745984,0.2719474149993852,291,False,0.0929048689121895,2.2924960927760343e-05,0.0004121705572655,0.3637758772423927,0.3325627585674854
42,5,0.5292152357811959,0.8592123132639203,0.9148936170212766,0.6595744680851063,0.7872340425531914,0.7604089430037965,0.4298324943222898,0.3305764486815066,0.6824597110773655,0.3175402905078644,0.6407675806553377,0.3404255319148936,0.0,15.986531531557125,0.0047222331988047,0.2590601236792198,311,False,0.0929048689121895,2.2924960927760343e-05,0.0004121705572655,0.3637758772423927,0.3325627585674854
42,6,0.5447598594604739,0.851063829787234,0.7872340425531915,0.8085106382978723,0.7978723404255319,0.6227432641577213,0.2941595973011027,0.3285836668566186,0.6626680854787218,0.3373319126190023,0.6518813612654425,0.3404255319148936,0.0,15.980300375755798,0.0070921661945181,0.266892587429015,329,False,0.0929048689121895,2.2924960927760343e-05,0.0004121705572655,0.3637758772423927,0.3325627585674854
42,7,0.5172312113622956,0.8614757808963333,0.9148936170212766,0.6170212765957447,0.7659574468085106,0.7652718615024647,0.4391041494747426,0.3261677120277221,0.6773185669741733,0.3226814339769647,0.6389236596077618,0.3404255319148936,0.0,15.97244615757719,0.0081476611427155,0.261161306909467,306,False,0.0929048689121895,2.2924960927760343e-05,0.0004121705572655,0.3637758772423927,0.3325627585674854
42,8,0.4967733576203024,0.8687188773200544,0.7872340425531915,0.8085106382978723,0.7978723404255319,0.6477964602886362,0.2801467936803051,0.3676496666083311,0.6677919688059929,0.3322080304013922,0.6466296093302141,0.3404255319148936,0.002127659574468,15.97871116881675,0.0138575209321131,0.2849710828241317,290,False,0.0929048689121895,2.2924960927760343e-05,0.0004121705572655,0.3637758772423927,0.3325627585674854
42,9,0.4929258965005148,0.8664554096876415,0.7446808510638298,0.8085106382978723,0.776595744680851,0.6317052853868362,0.2702773107770592,0.361427974609777,0.6615128355457428,0.3384871635031193,0.6467010007934938,0.3404255319148936,0.0,15.97824183930742,0.0144922008518316,0.2898461264146347,295,False,0.0929048689121895,2.2924960927760343e-05,0.0004121705572655,0.3637758772423927,0.3325627585674854
42,10,0.4898506452310954,0.8469895880488909,0.5957446808510638,0.8723404255319149,0.7340425531914894,0.5508625707093705,0.2052287168285631,0.3456338538808073,0.6436974285764897,0.3563025707894183,0.6508146838345997,0.3404255319148936,0.0,15.977502457639003,0.0154061667013812,0.2970932878788626,338,False,0.0929048689121895,2.2924960927760343e-05,0.0004121705572655,0.3637758772423927,0.3325627585674854
42,11,0.4845036825300842,0.8714350384789498,0.723404255319149,0.851063829787234,0.7872340425531915,0.6565118013544285,0.2545601394067102,0.4019516619477183,0.6564439056401558,0.3435560927746143,0.6451783601949126,0.3446808510638298,0.0,15.980313625741513,0.0146181271227493,0.3158111998111271,284,True,0.0929048689121895,2.2924960927760343e-05,0.0004121705572655,0.3637758772423927,0.3325627585674854
42,12,0.4595654332603248,0.8478949751018561,0.8085106382978723,0.7872340425531915,0.7978723404255319,0.6983324007150975,0.3102587512595222,0.3880736494555752,0.6564216200024524,0.3435783817413005,0.6445920445224643,0.3446808510638298,0.0,15.980983439912189,0.0172276770366977,0.3175066156779826,336,False,0.0929048689121895,2.2924960927760343e-05,0.0004121705572655,0.3637758772423927,0.3325627585674854
42,13,0.4396697340027386,0.8447261204164781,0.6382978723404256,0.8297872340425532,0.7340425531914894,0.6098417544618566,0.2233567100731616,0.386485044388695,0.6408003909473724,0.3591996082600127,0.6442162917690645,0.3446808510638298,0.0,15.991805533145335,0.0234848878689234,0.3304746885801591,343,False,0.0929048689121895,2.2924960927760343e-05,0.0004121705572655,0.3637758772423927,0.3325627585674854
42,14,0.4611726531524532,0.85740153915799,0.723404255319149,0.8085106382978723,0.7659574468085106,0.6337818332174991,0.261141937860149,0.3726398953573501,0.645282360626028,0.354717640166587,0.6412864422585672,0.3446808510638298,0.0,15.988138635107813,0.0226423738185328,0.3080644770876742,315,False,0.0929048689121895,2.2924960927760343e-05,0.0004121705572655,0.3637758772423927,0.3325627585674854
42,15,0.451180592475348,0.8297872340425532,0.6382978723404256,0.8297872340425532,0.7340425531914894,0.5919112575815079,0.2726086522353456,0.3193026053461622,0.6328714366288896,0.3671285617858805,0.6397916132506475,0.3425531914893617,0.002127659574468,15.972293640704866,0.0246787220205067,0.2874520793249346,376,False,0.0929048689121895,2.2924960927760343e-05,0.0004121705572655,0.3637758772423927,0.3325627585674854
42,16,0.4465063062083247,0.8623811679492983,0.8085106382978723,0.7446808510638298,0.776595744680851,0.7403912214522667,0.2998457290628489,0.4405454923894177,0.649223580956459,0.350776418092403,0.6376828050400919,0.3468085106382978,0.0,15.984040909625117,0.0327117522043281,0.3502784326109436,304,False,0.0929048689121895,2.2924960927760343e-05,0.0004121705572655,0.3637758772423927,0.3325627585674854
42,17,0.4268805941825868,0.8044363965595291,0.7021276595744681,0.7446808510638298,0.7234042553191489,0.6660546232411202,0.3230955831191324,0.3429590401219878,0.635738657827073,0.3642613412217891,0.6404875145988832,0.3468085106382978,0.002127659574468,15.982570140919789,0.0334106091401061,0.3280145162254622,432,False,0.0929048689121895,2.2924960927760343e-05,0.0004121705572655,0.3637758772423927,0.3325627585674854
42,18,0.4381327782541711,0.8370303304662743,0.723404255319149,0.7872340425531915,0.7553191489361702,0.6783078566510626,0.2947933277154856,0.3835145289355769,0.6404833134184492,0.3595166853133668,0.6373408122940837,0.3468085106382978,0.0,15.977948026454197,0.0377614004306508,0.3357369753920753,360,False,0.0929048689121895,2.2924960927760343e-05,0.0004121705572655,0.3637758772423927,0.3325627585674854
42,19,0.41107971048513,0.8356722498868266,0.7446808510638298,0.7872340425531915,0.7659574468085106,0.6453989560299731,0.2822772682783134,0.3631216877516596,0.6429814030515387,0.3570185963143694,0.6380057461759449,0.3425531914893617,0.002127659574468,15.982382510570767,0.0384368642233028,0.3175152518985014,363,False,0.0929048689121895,2.2924960927760343e-05,0.0004121705572655,0.3637758772423927,0.3325627585674854
3407,1,0.6502350176012279,0.8275237664101404,0.723404255319149,0.8085106382978723,0.7659574468085106,0.5450308341929253,0.3288860248916961,0.2161448093012292,0.6991103965234249,0.3008896036350981,0.6231887080609101,0.3404255319148936,0.0,15.992176999437048,0.0024621249302903,0.1876050711782997,381,False,0.0998328588110335,1.160578524812739e-05,0.0004219133803184,0.3207571316272654,0.3219860386341176
3407,2,0.5901097003000462,0.8524219103666817,0.574468085106383,0.851063829787234,0.7127659574468086,0.4981070917020452,0.2301091745971365,0.2679979171049087,0.6926953336025806,0.3073046670315113,0.6359827962368664,0.3404255319148936,0.0,15.991224126612886,0.0053160990617606,0.2226152595261311,326,False,0.0998328588110335,1.160578524812739e-05,0.0004219133803184,0.3207571316272654,0.3219860386341176
3407,3,0.589075185999965,0.854232684472612,0.8297872340425532,0.723404255319149,0.7765957446808511,0.6302211417796764,0.3545068852761958,0.2757142565034805,0.6884447437651614,0.3115552543325627,0.6409548850810844,0.3404255319148936,0.0,15.981459313250603,0.0048621376392726,0.219430313512474,322,False,0.0998328588110335,1.160578524812739e-05,0.0004219133803184,0.3207571316272654,0.3219860386341176
3407,4,0.5683149766448318,0.8352195563603441,0.9361702127659576,0.6170212765957447,0.7765957446808511,0.7116652391058333,0.4312485381960869,0.2804167009097464,0.7008016117392702,0.2991983890533447,0.6194692285812218,0.3404255319148936,0.0,15.977472528498224,0.0115201193118415,0.2375119356060618,364,False,0.0998328588110335,1.160578524812739e-05,0.0004219133803184,0.3207571316272654,0.3219860386341176
3407,5,0.5413389108236263,0.8623811679492983,0.9148936170212766,0.7021276595744681,0.8085106382978724,0.7506960319711807,0.3685257950837308,0.3821702368874499,0.6892909283967729,0.3107090719202731,0.6350143456753835,0.3404255319148936,0.0,15.99034672595085,0.0127323549927613,0.2985274848611396,304,False,0.0998328588110335,1.160578524812739e-05,0.0004219133803184,0.3207571316272654,0.3219860386341176
3407,6,0.5482893197346996,0.8646446355817112,0.7872340425531915,0.7659574468085106,0.7765957446808511,0.6574443898936535,0.2928448789059482,0.3645995109877053,0.6820682031994171,0.3179317966420599,0.6412624266594585,0.3404255319148936,0.0,15.983268646483726,0.0172443558053649,0.2827776255960015,299,False,0.0998328588110335,1.160578524812739e-05,0.0004219133803184,0.3207571316272654,0.3219860386341176
3407,7,0.5540791759822542,0.851063829787234,0.7872340425531915,0.8085106382978723,0.7978723404255319,0.6095821010939618,0.3251522942743403,0.2844298068196215,0.6681675641460622,0.3318324374391677,0.6476669761769885,0.3404255319148936,0.0,15.969880428720028,0.0143580576164767,0.2304631406456124,329,False,0.0998328588110335,1.160578524812739e-05,0.0004219133803184,0.3207571316272654,0.3219860386341176
3407,8,0.5518211875332902,0.8542326844726121,0.7872340425531915,0.7872340425531915,0.7872340425531915,0.6025947294336684,0.2933833803585235,0.3092113490751449,0.6849760882397915,0.3150239123943004,0.630798751056505,0.3404255319148936,0.0,15.960987253391997,0.0176470497254906,0.2446802216303065,322,False,0.0998328588110335,1.160578524812739e-05,0.0004219133803184,0.3207571316272654,0.3219860386341176
3407,9,0.5315845950155069,0.8438207333635129,0.7872340425531915,0.7872340425531915,0.7872340425531915,0.6406037030701942,0.3139062357789024,0.3266974672912918,0.6676447499305644,0.3323552513376195,0.6428279616772431,0.3404255319148936,0.0,15.961820683580765,0.0222511786012448,0.2701379215201715,345,False,0.0998328588110335,1.160578524812739e-05,0.0004219133803184,0.3207571316272654,0.3219860386341176
3407,10,0.5256293031652242,0.8610230873698507,0.7872340425531915,0.7872340425531915,0.7872340425531915,0.6409566901782726,0.2746611037985124,0.3662955863797602,0.6788717429054544,0.3211282561434076,0.6302149470223328,0.3404255319148936,0.0,15.959640472493271,0.023153555161154,0.2860634242003004,307,False,0.0998328588110335,1.160578524812739e-05,0.0004219133803184,0.3207571316272654,0.3219860386341176
3407,11,0.5093033093687714,0.8673607967406066,0.723404255319149,0.8297872340425532,0.7765957446808511,0.57512805761492,0.1980480067233773,0.3770800508915427,0.6750240880758205,0.3249759116071335,0.6309701844773965,0.3404255319148936,0.0,15.971551570486517,0.0314269891327139,0.2989026252090722,293,False,0.0998328588110335,1.160578524812739e-05,0.0004219133803184,0.3207571316272654,0.3219860386341176
3407,12,0.5133305686889895,0.8451788139429606,0.6808510638297872,0.851063829787234,0.7659574468085106,0.5655409833218189,0.2472816933580535,0.3182592899637653,0.65739151645214,0.342608482913768,0.6389200706472359,0.3425531914893617,0.0,15.980535365165547,0.0306881140666456,0.2671254578522097,342,False,0.0998328588110335,1.160578524812739e-05,0.0004219133803184,0.3207571316272654,0.3219860386341176
3407,13,0.5195135445586893,0.8736985061113627,0.8085106382978723,0.8085106382978723,0.8085106382978723,0.6831299917812043,0.2555304742517306,0.4275995175294736,0.6849250695172776,0.3150749307997683,0.6177622143299593,0.3446808510638298,0.0,15.974913688416176,0.0311978624127589,0.326258183290582,279,True,0.0998328588110335,1.160578524812739e-05,0.0004219133803184,0.3207571316272654,0.3219860386341176
3407,14,0.4958508809572024,0.8524219103666818,0.723404255319149,0.7872340425531915,0.7553191489361702,0.647699728370347,0.2595873752886311,0.3881123530817159,0.6431994152830002,0.3568005840829078,0.6347946486615691,0.3425531914893617,0.0,15.983023958003267,0.0272859367807171,0.3312186321603986,326,False,0.0998328588110335,1.160578524812739e-05,0.0004219133803184,0.3207571316272654,0.3219860386341176
3407,15,0.5080076903104782,0.8488003621548212,0.7446808510638298,0.8085106382978723,0.776595744680851,0.6260647727771008,0.2568932570953001,0.3691715156818007,0.6548846630339927,0.3451153401364671,0.633992855857338,0.3425531914893617,0.0,15.972267242188147,0.0286162901095962,0.3068179535695545,334,False,0.0998328588110335,1.160578524812739e-05,0.0004219133803184,0.3207571316272654,0.3219860386341176
3407,16,0.48453124711253,0.8646446355817112,0.7872340425531915,0.7872340425531915,0.7872340425531915,0.7062359017894623,0.2722971977745282,0.433938704014934,0.6763943489244644,0.3236056496488287,0.6174000165605101,0.3468085106382978,0.0,15.975963450492696,0.0320970875811617,0.3388839767492677,299,False,0.0998328588110335,1.160578524812739e-05,0.0004219133803184,0.3207571316272654,0.3219860386341176
3407,17,0.4809634985513245,0.8605703938433681,0.5531914893617021,0.8723404255319149,0.7127659574468086,0.5400624352883785,0.207397861881776,0.3326645734066024,0.6558699931236024,0.3441300068763976,0.6280070562353096,0.3446808510638298,0.0,15.956675722243938,0.0249586211172205,0.2723380141088528,308,False,0.0998328588110335,1.160578524812739e-05,0.0004219133803184,0.3207571316272654,0.3219860386341176
3407,18,0.4904966289239214,0.8736985061113626,0.7872340425531915,0.7872340425531915,0.7872340425531915,0.7247002080399939,0.2820724136731092,0.4426277943668847,0.6682123136013112,0.3317876857645968,0.621414566931883,0.3468085106382978,0.0,15.96515969012646,0.0246866139790289,0.3426711041515486,279,False,0.0998328588110335,1.160578524812739e-05,0.0004219133803184,0.3207571316272654,0.3219860386341176
3407,19,0.490936960852304,0.8623811679492983,0.7659574468085106,0.8085106382978723,0.7872340425531914,0.6667173492147568,0.2652509814484956,0.4014663677662611,0.6636351938260362,0.3363648056983948,0.621906934904602,0.3468085106382978,0.0,15.951156037919064,0.0279531143035065,0.3184124421824059,304,False,0.0998328588110335,1.160578524812739e-05,0.0004219133803184,0.3207571316272654,0.3219860386341176
3407,20,0.4657567176499114,0.8456315074694432,0.6170212765957447,0.851063829787234,0.7340425531914894,0.5649543529812325,0.2308908411638534,0.3340635118173791,0.6471596453735169,0.3528403538338681,0.6249768385268842,0.3468085106382978,0.002127659574468,15.946647177351284,0.0282989142364852,0.2883722770222884,341,False,0.0998328588110335,1.160578524812739e-05,0.0004219133803184,0.3207571316272654,0.3219860386341176
3407,21,0.4562956718419561,0.87324581258488,0.7872340425531915,0.7872340425531915,0.7872340425531915,0.7054751331501818,0.2554803138222307,0.4499948193279511,0.6754504519891231,0.3245495475353078,0.6094317246031824,0.3489361702127659,0.0,15.952292097375748,0.0319611364017843,0.3457745327238113,280,False,0.0998328588110335,1.160578524812739e-05,0.0004219133803184,0.3207571316272654,0.3219860386341176
