seed,epoch,selected_by_val_auc,train_total_loss,train_classification_loss,train_residual_loss,train_positive_preserve_loss,train_negative_preserve_loss,train_high_confidence_preserve_loss,val_AUC,val_Sensitivity,val_Specificity,val_Balanced_ACC,val_TN,val_FP,val_FN,val_TP,val_total_loss,val_classification_loss,val_residual_loss,val_positive_preserve_loss,val_negative_preserve_loss,val_high_confidence_preserve_loss,val_positive_prob_mean,val_negative_prob_mean,val_probability_gap,val_confidence_gate_mean,val_confidence_gate_positive_mean,val_confidence_gate_negative_mean,val_delta_mean,val_delta_std,val_positive_delta_mean,val_negative_delta_mean,val_fraction_positive_delta_below_minus_0_05,val_fraction_negative_delta_above_plus_0_05,val_mean_abs_delta_low,val_mean_abs_delta_medium,val_mean_abs_delta_high,val_fraction_near_negative_bound,val_fraction_near_positive_bound,val_pairwise_inversion_count,val_n_rows
0,11,False,0.4957748524203206,0.4954613423505366,0.0030267347983741,0.0016951078115553,0.0119487750313139,0.0037605115401385,0.8687188773200544,0.7446808510638298,0.7659574468085106,0.7553191489361701,36,11,12,35,0.4761713314801454,0.4758067112416029,0.0028749141089671,0.0035298345610499,0.0123613099761617,0.0043927119986619,0.6210199413781471,0.2816652229967269,0.3393547183814201,0.4081324825083163,0.4695399520680942,0.3467250129485384,0.0202360535458478,0.0496206366250064,0.0322194765786333,0.0082526305130623,0.1063829787234042,0.1914893617021276,0.0699486917816102,0.0309598700101064,0.008755195561874,0.0,0.0,290,94
0,12,False,0.4945305835529668,0.494200211733777,0.0031367220166285,0.0021227459023885,0.0121265272856597,0.0042250391538409,0.8682661837935718,0.7446808510638298,0.7659574468085106,0.7553191489361701,36,11,12,35,0.476993312438329,0.4765982711687684,0.0029231049365989,0.0050102112970004,0.0122980223774599,0.0045952522244382,0.620265153335764,0.2816415994646067,0.3386235538711573,0.4081324825083163,0.4695399520680942,0.3467250129485384,0.0185826249151896,0.0507634819810687,0.0290796387175276,0.0080856111128517,0.1276595744680851,0.1914893617021276,0.0711963568681052,0.0316995562011884,0.0090584706321048,0.0,0.0,291,94
0,13,False,0.4946862974802389,0.4943339556258246,0.0031740959924152,0.0027868557688225,0.0125078893257366,0.0043270481223801,0.8682661837935718,0.7446808510638298,0.7659574468085106,0.7553191489361701,36,11,12,35,0.4769323222960035,0.4765399526804685,0.0028941187944534,0.0059413105870286,0.0111523136147297,0.0047604388867815,0.6196317793206966,0.2809748495829866,0.3386569297377099,0.4081324825083163,0.4695399520680942,0.3467250129485384,0.0155194002808012,0.0515047277353511,0.0260916269369463,0.0049471736246561,0.1276595744680851,0.1489361702127659,0.0712181203333394,0.0317708459359974,0.0095328192148978,0.0,0.0,291,94
0,14,False,0.4944032584594575,0.4940720607113364,0.0033151818913891,0.002581410187093,0.0118305233410491,0.0039643186218567,0.870076957899502,0.7446808510638298,0.7659574468085106,0.7553191489361701,36,11,12,35,0.476604748206834,0.4762276873613397,0.0028449568144424,0.0066160195856355,0.0096190512413159,0.0049515033024363,0.6191288917622668,0.2801913661446343,0.3389375256176325,0.4081324825083163,0.4695399520680942,0.3467250129485384,0.0124807971840206,0.0518392453675678,0.0236375593438501,0.0013240350241911,0.1276595744680851,0.1276595744680851,0.0701869384385645,0.0316394398207855,0.0100936535745859,0.0,0.0,287,94
0,15,False,0.4951640388231403,0.4948216147770155,0.0034566629137951,0.0026686102836485,0.0120428397585422,0.0044738288925627,0.8682661837935718,0.7446808510638298,0.7659574468085106,0.7553191489361701,36,11,12,35,0.4771401761099696,0.4767126450315118,0.003128238602585,0.0061699101934209,0.0125846251612529,0.0049308535186961,0.6198189910104934,0.2813427258441422,0.3384762651663511,0.4081324825083163,0.4695399520680942,0.3467250129485384,0.0168064879253506,0.0533644094281174,0.0269769371160246,0.0066360387346766,0.1276595744680851,0.2127659574468085,0.0750824916309544,0.0330922204196791,0.009834756484876,0.0,0.0,291,94
0,16,False,0.4966762542527243,0.4963520992275895,0.0032910489735875,0.0042333850515266,0.0097336392596808,0.0041521746765078,0.869171570846537,0.7446808510638298,0.7659574468085106,0.7553191489361701,36,11,12,35,0.4777931729331612,0.47737173580875,0.0028179437558719,0.0092946641379967,0.0091131823816491,0.0050456116781181,0.6174585310385582,0.2798125342010183,0.3376459968375398,0.4081324825083163,0.4695399520680942,0.3467250129485384,0.0080135657187016,0.05261616338901,0.0162869467811183,-0.000259815343715,0.1702127659574468,0.1063829787234042,0.0691652280677642,0.0314915883566506,0.0102879687290017,0.0,0.0,289,94
42,1,True,0.5175666588031693,0.5175624044723068,2.483483148754022e-05,4.667379208747914e-05,0.0,0.0003299005583394,0.8768673607967407,0.851063829787234,0.8085106382978723,0.8297872340425532,38,9,7,40,0.4521832233294844,0.4520861469209194,0.0004291739802511,0.0033856589385929,0.0,0.0028936519956914,0.7250205630317648,0.3227334723589902,0.4022870906727745,0.3463673518296886,0.345541506609384,0.3471931970499931,-0.0157764166984595,0.0125710813238264,-0.0157800155696137,-0.0157728178273054,0.0,0.0,0.0310906647937372,0.0113015948685214,0.0037081310973527,0.0,0.0,272,94
42,2,False,0.5155839452779056,0.5154092629618993,0.0008544058422052,0.0070948402967075,0.0,0.0031930048967748,0.8768673607967407,0.8297872340425532,0.8085106382978723,0.8191489361702127,38,9,8,39,0.4522313942822317,0.4517940664663911,0.0024144277540472,0.0182585390672708,0.0,0.0069742736620052,0.7204634311034325,0.3182303793728351,0.4022330517305973,0.3463673518296886,0.345541506609384,0.3471931970499931,-0.0375284550549274,0.0297728862121324,-0.037592406618716,-0.0374645034911388,0.3191489361702128,0.0,0.0736035407753661,0.0271539149038931,0.0088974415578247,0.0,0.0,272,94
42,3,False,0.513257774394869,0.5128164695982902,0.0023780926999008,0.0192788029517454,0.0,0.0053350888346846,0.8768673607967407,0.8297872340425532,0.8085106382978723,0.8191489361702127,38,9,8,39,0.4523237299484511,0.4517567229146759,0.0034100065859092,0.0240653009774784,0.0,0.0082289626977096,0.7189725827663502,0.3167636956861044,0.4022088870802457,0.3463673518296886,0.345541506609384,0.3471931970499931,-0.0446080993777363,0.0353743499546007,-0.04464547315605,-0.0445707255994227,0.3404255319148936,0.0,0.0876290700398385,0.0321929966483046,0.0105167576496439,0.0,0.0,272,94
42,4,False,0.5128852256777271,0.5123491656306564,0.0034427022362329,0.0236078264894864,0.0,0.0060459437952777,0.8768673607967407,0.8297872340425532,0.8085106382978723,0.8191489361702127,38,9,8,39,0.4523587388296922,0.4517526570707559,0.0037369585247688,0.0258282953097174,0.0,0.0085781681603596,0.7185328886546987,0.3163304888900924,0.4022023997646062,0.3463673518296886,0.345541506609384,0.3471931970499931,-0.0466911603004344,0.0370308006470408,-0.0467066970081663,-0.0466756235927026,0.3404255319148936,0.0,0.0918108384357765,0.033639006974066,0.0109748571849195,0.0,0.0,272,94
42,5,False,0.5142436630974542,0.513698738463075,0.0034326567288159,0.0238897138713112,0.0,0.0063697587913025,0.8768673607967407,0.8297872340425532,0.8085106382978723,0.8191489361702127,38,9,8,39,0.4523654769485195,0.4517479178806146,0.0038359141288613,0.0263417752770086,0.0,0.0086887722912554,0.7184048166617434,0.3162039506070791,0.4022008660546642,0.3463673518296886,0.345541506609384,0.3471931970499931,-0.0473026259603508,0.0375155119326041,-0.0473171637184234,-0.0472880882022783,0.3617021276595745,0.0,0.0929967279080301,0.0340994072749334,0.0111132749952957,0.0,0.0,272,94
42,6,False,0.5154508487969045,0.514866959130922,0.0035999862098255,0.0256357942353193,0.0,0.0067571240241349,0.8768673607967407,0.8297872340425532,0.8085106382978723,0.8191489361702127,38,9,8,39,0.4523473175552984,0.4517411119304597,0.0037373868111293,0.0258168871514499,0.0,0.0086127111765866,0.7185353181780653,0.316335298517283,0.4022000196607823,0.3463673518296886,0.345541506609384,0.3471931970499931,-0.0466892242743113,0.0370258383030056,-0.0467359156941033,-0.0466425328545193,0.3404255319148936,0.0,0.0916430643992498,0.0337762669386232,0.0109934266105743,0.0,0.0,272,94
42,7,False,0.5131373644269854,0.512556516226159,0.0036353455054256,0.0258511969424932,0.0,0.006019336811347,0.8768673607967407,0.8297872340425532,0.8085106382978723,0.8191489361702127,38,9,8,39,0.4523631334304809,0.4517406779341399,0.0038776648107159,0.0265561048872768,0.0,0.0087455403020915,0.7183529981907378,0.3161546077103691,0.4021983904803687,0.3463673518296886,0.345541506609384,0.3471931970499931,-0.0475523277830476,0.0377124029314474,-0.0475827324076585,-0.0475219231584366,0.3617021276595745,0.0,0.093398340861313,0.0343644016915384,0.0111707945190054,0.0,0.0,272,94
42,8,False,0.5141068212194553,0.513602155871344,0.0029058819150514,0.0220357006479714,0.0,0.0061045114552511,0.8768673607967407,0.8297872340425532,0.8085106382978723,0.8191489361702127,38,9,8,39,0.4523448854063948,0.4517338508740067,0.0037761288025042,0.0260314751649275,0.0,0.0086627486937989,0.7184879740184926,0.3162972856947082,0.4021906883237844,0.3463673518296886,0.345541506609384,0.3471931970499931,-0.0469023909446401,0.0372112996958581,-0.0469903054026678,-0.0468144764866125,0.3617021276595745,0.0,0.0919192478759214,0.034074935459477,0.0110307503980168,0.0,0.0,272,94
42,9,False,0.5128819449058432,0.5123010435641207,0.0036748705768344,0.0256239761882122,0.0,0.006474597670989,0.8768673607967407,0.8297872340425532,0.8085106382978723,0.8191489361702127,38,9,8,39,0.4523761663585901,0.4517390141263604,0.0040049734573888,0.0272257686592638,0.0,0.0088633458944968,0.7181915041614086,0.3160003022627627,0.4021912018986459,0.3463673518296886,0.345541506609384,0.3471931970499931,-0.0483050943736824,0.0383231623973422,-0.0483434438424313,-0.0482667449049334,0.3617021276595745,0.0,0.094873679918237,0.0349372740396682,0.0113162070140658,0.0,0.0,272,94
3407,1,True,0.5133162983600666,0.5133139759992922,1.1712072608806016e-05,0.0,0.0,0.0002312305065032,0.8628338614757809,0.7872340425531915,0.7872340425531915,0.7872340425531915,37,10,10,37,0.4801136534661054,0.4801066846897204,3.543746800952855e-05,4.870727813492218e-05,0.0,0.0005968229832736,0.6435664253348999,0.3061492213226379,0.337417204012262,0.4101776111217097,0.4623858985550543,0.357969323688365,-0.0002290418659035,0.0060155935289578,-0.0014385292130061,0.0009804454811989,0.0,0.0,0.0055576102429768,0.0037670835803223,0.0012652995319513,0.0,0.0,303,94
3407,2,False,0.5143674645597571,0.5143082744830492,0.0003682927319327,0.0014827560135379,0.0005813756023243,0.001754008493747,0.8601177003168854,0.7872340425531915,0.7659574468085106,0.7765957446808511,36,11,10,37,0.4809067888806264,0.4807538526753585,0.0005482733340613,0.0046323980204761,0.001742103693284,0.0024900747666833,0.6430678769470529,0.3069260496091335,0.3361418273379193,0.4101776111217097,0.4623858985550543,0.357969323688365,0.0002945948358404,0.0234598899196255,-0.004874424748197,0.0054636144198779,0.0638297872340425,0.0212765957446808,0.0245098443559982,0.0150668977179233,0.0052645065716205,0.0,0.0,309,94
3407,3,False,0.5125571685713648,0.5123796662352732,0.0010660670136741,0.0046973330302577,0.0026330303986975,0.0029828084752446,0.8587596197374378,0.7872340425531915,0.7659574468085106,0.7765957446808511,36,11,10,37,0.4816867498060067,0.4813695127765338,0.0011520861742913,0.0096198792646949,0.0044102283621517,0.0035476217114288,0.6424924502981469,0.307225467518289,0.3352669827798579,0.4101776111217097,0.4623858985550543,0.357969323688365,-0.0001592281717402,0.0334792511070388,-0.007883894941497,0.0075654385980166,0.1063829787234042,0.0212765957446808,0.0373179484158754,0.0208349405080585,0.0074570924243744,0.0,0.0,312,94
3407,4,False,0.5114853619937075,0.5112293929058984,0.0016466126508262,0.0055227546231044,0.0055348279122502,0.0033169989381602,0.8596650067904029,0.7872340425531915,0.7659574468085106,0.7765957446808511,36,11,10,37,0.4821063112467527,0.4816906539102395,0.0016005060145592,0.0118651592444318,0.0067246695980429,0.0042263185217355,0.6425535167626878,0.3077247886264578,0.33482872813623,0.4101776111217097,0.4623858985550543,0.357969323688365,0.0013254288645297,0.0391454175703801,-0.0077200511283429,0.0103709088574024,0.1702127659574468,0.1063829787234042,0.0451381909952033,0.0239183987202858,0.0087453763171652,0.0,0.0,310,94
3407,5,False,0.5102326598585836,0.5098354148351594,0.0025086130663353,0.0058206114239546,0.0118926698611802,0.0040471317440838,0.8596650067904029,0.7872340425531915,0.7659574468085106,0.7765957446808511,36,11,10,37,0.4815148177246253,0.4810324143618345,0.002012526178684,0.0096372217327977,0.01191778575109,0.0049295567150693,0.6453516972350314,0.309815876661463,0.3355358205735684,0.4101776111217097,0.4623858985550543,0.357969323688365,0.0123803747292766,0.0432196400699567,0.0043575005504263,0.020403248908127,0.1489361702127659,0.2127659574468085,0.0547190309924189,0.0294414234323132,0.0100631274217448,0.0,0.0,310,94
3407,6,False,0.5092335720330674,0.5088521175037156,0.0023557561336375,0.0066873019297887,0.0100406116832183,0.0044539056229559,0.8596650067904029,0.7872340425531915,0.7659574468085106,0.7765957446808511,36,11,10,37,0.4818426134685675,0.4813163702686627,0.0021820000911247,0.0113316145919573,0.0123085362817316,0.0051257373706903,0.6448671196369414,0.3096548490067746,0.3352122706301668,0.4101776111217097,0.4623858985550543,0.357969323688365,0.0110262718232487,0.0451054977515854,0.0022221178415806,0.0198304258049168,0.1702127659574468,0.2127659574468085,0.0567847131052985,0.0299062679129603,0.010431598413561,0.0,0.0,310,94
3407,7,False,0.5097085622860896,0.5091909678862584,0.0032449153146709,0.0064372133867605,0.0168578581849713,0.0048449073396993,0.8587596197374378,0.7872340425531915,0.7659574468085106,0.7765957446808511,36,11,10,37,0.482872873544693,0.482291990891099,0.0024762794534278,0.0156752248294651,0.0106169013985587,0.0052559852871733,0.6424474483950341,0.3083775108481975,0.3340699375468365,0.4101776111217097,0.4623858985550543,0.357969323688365,0.0029652397850518,0.0480599142934364,-0.0081935723205691,0.0141240518906728,0.2340425531914893,0.1702127659574468,0.0578883790003601,0.0280668934819435,0.0106315357952553,0.0,0.0,312,94
3407,8,False,0.5103540544379626,0.509867521015224,0.0029929015591365,0.0088797295866965,0.012922160295825,0.0047501873715305,0.8596650067904028,0.7872340425531915,0.7659574468085106,0.7765957446808511,36,11,10,37,0.4818171026806037,0.4812189148118098,0.002565397429862,0.0115570776979438,0.015455284990215,0.0055371115449815,0.6457042702810561,0.3103912509185202,0.3353130193625359,0.4101776111217097,0.4623858985550543,0.357969323688365,0.0146391907696949,0.0482521548509913,0.0058158747356464,0.0234625068037433,0.1702127659574468,0.2553191489361702,0.0631693166738841,0.0324833598968229,0.0111815763957565,0.0,0.0,310,94
3407,9,False,0.510011471758615,0.5095164857755433,0.003211590128088,0.0069466647815378,0.0151944529763978,0.0048954093563586,0.8601177003168854,0.7872340425531915,0.7659574468085106,0.7765957446808511,36,11,10,37,0.4819219863663117,0.4812884976466496,0.0027509064881693,0.012153648926566,0.0165209661936387,0.005724228239463,0.6457780831037684,0.3105468214192289,0.3352312616845395,0.4101776111217097,0.4623858985550543,0.357969323688365,0.0152097774645997,0.0498013027885791,0.0061304176416981,0.0242891372875013,0.1702127659574468,0.2553191489361702,0.0659112169174477,0.0333035374795527,0.0115080314899387,0.0,0.0,309,94
