model_id,split,seed,n_rows,spearman_selected_n_visits,spearman_used_images,spearman_image_padding_count,spearman_has_bio,spearman_bio_missing_count,spearman_report_length,max_abs_spearman,linear_r2_prob_from_shortcuts,shortcut_only_label_auc_audit_only
c12_report_filter_pilot,val,0,94,-0.19307867053725622,-0.19307867053725622,0.027198875725166854,,-0.1603874508272951,-0.23940812700406278,0.23940812700406278,0.08207450890984747,0.3331824354911725
c12_report_filter_pilot,val,pooled,94,-0.19307867053725622,-0.19307867053725622,0.027198875725166854,,-0.1603874508272951,-0.23940812700406278,0.23940812700406278,0.08207450890984747,0.3331824354911725
c12_report_filter_pilot,test,0,84,-0.3561501272201676,-0.3561501272201676,-0.17487137542018844,,-0.051527630587599314,-0.3362612337249309,0.3561501272201676,0.10551772571649043,0.28826530612244894
c12_report_filter_pilot,test,pooled,84,-0.3561501272201676,-0.3561501272201676,-0.17487137542018844,,-0.051527630587599314,-0.3362612337249309,0.3561501272201676,0.10551772571649043,0.28826530612244894
