model_id,split,seed,n_rows,spearman_selected_n_visits,spearman_used_images,spearman_image_padding_count,spearman_has_bio,spearman_bio_missing_count,spearman_report_length,max_abs_spearman,linear_r2_prob_from_shortcuts,shortcut_only_label_auc_audit_only
c12_report_filter_stress,val,1,94,-0.07933445373458269,-0.07933445373458269,0.11709798718145985,,-0.08821309795501232,-0.13070053770833823,0.13070053770833823,0.062217298908724517,0.3331824354911725
c12_report_filter_stress,val,3,94,0.03788973910636337,0.03788973910636337,0.1294496982003325,,-0.11066734107083365,-0.023857002515916687,0.1294496982003325,0.060476836735159245,0.3331824354911725
c12_report_filter_stress,val,42,94,-0.0038249736627563972,-0.0038249736627563972,0.15372936395153453,,-0.05773948229782625,-0.08891104571801053,0.15372936395153453,0.06836844897155547,0.3331824354911725
c12_report_filter_stress,val,pooled,282,-0.020797143951817917,-0.020797143951817917,0.09455218657655906,,-0.07270532036111939,-0.06802813046694357,0.09455218657655906,0.03727781467036717,0.4918012172425934
c12_report_filter_stress,test,1,84,-0.17827415374331243,-0.17827415374331243,-0.12442089502414115,,-0.048307153675874355,-0.16402987010972236,0.17827415374331243,0.06927067509843254,0.28826530612244894
c12_report_filter_stress,test,3,84,-0.11011896480136608,-0.11011896480136608,-0.06077090351481725,,-0.028984292205524616,-0.10226553630297505,0.11011896480136608,0.03829160903177309,0.28826530612244894
c12_report_filter_stress,test,42,84,-0.06169582017497189,-0.06169582017497189,-0.06161248308244228,,-0.019322861470349742,-0.07247690186699957,0.07247690186699957,0.04160071644242591,0.28826530612244894
c12_report_filter_stress,test,pooled,252,-0.10363831991056152,-0.10363831991056152,-0.07643866213127354,,-0.018606027845785307,-0.08483342480530538,0.10363831991056152,0.02857503747725032,0.37459057697152937
