seed,epoch,selected_by_val_auc,train_total_loss,train_classification_loss,train_residual_loss,train_positive_preserve_loss,train_negative_preserve_loss,train_high_confidence_preserve_loss,val_AUC,val_Sensitivity,val_Specificity,val_Balanced_ACC,val_TN,val_FP,val_FN,val_TP,val_total_loss,val_classification_loss,val_residual_loss,val_positive_preserve_loss,val_negative_preserve_loss,val_high_confidence_preserve_loss,val_positive_prob_mean,val_negative_prob_mean,val_probability_gap,val_confidence_gate_mean,val_confidence_gate_positive_mean,val_confidence_gate_negative_mean,val_confidence_bound_mean,val_boundary_bound_mean,val_safe_local_bound_mean,val_delta_mean,val_delta_std,val_positive_delta_mean,val_negative_delta_mean,val_fraction_positive_delta_below_minus_0_05,val_fraction_negative_delta_above_plus_0_05,val_mean_abs_delta_low,val_mean_abs_delta_medium,val_mean_abs_delta_high,val_fraction_confidence_limited,val_fraction_boundary_limited,val_fraction_zero_bound,val_fraction_near_negative_bound,val_fraction_near_positive_bound,val_decision_side_violation_count,val_pairwise_inversion_count,val_n_rows
42,2,False,0.5155007334438381,0.5153259438592077,0.0008437243246132,0.0070349246175132,0.0,0.0033247693501943,0.8768673607967407,0.8723404255319149,0.8085106382978723,0.8404255319148937,38,9,6,41,0.452904445429643,0.4524674778804183,0.0020910554338418,0.0181124208805461,0.0,0.0072623260105804,0.7207407391768821,0.3187604045614283,0.4019803346154538,0.3463673518296886,0.345541506609384,0.3471931970499931,0.0519551048463983,1.4670236958388954,0.0479262237984469,-0.0361923383486313,0.0276728061640608,-0.0367323793018821,-0.0356522973953805,0.2978723404255319,0.0,0.0680744291457813,0.0283452498671763,0.0092842705936553,0.9574468085106383,0.0425531914893617,0.0,0.0,0.0,0,272,94
42,3,False,0.5131055383591463,0.512664387458997,0.0023699539479574,0.0191256867687754,0.0,0.0056266659525352,0.8768673607967407,0.8723404255319149,0.8085106382978723,0.8404255319148937,38,9,6,41,0.453102379416426,0.452545774479707,0.0028807661081676,0.0234614456615721,0.0,0.0084493290729975,0.719420277691902,0.3175082110819664,0.4019120666099355,0.3463673518296886,0.345541506609384,0.3471931970499931,0.0519551048463983,1.4670236958388954,0.0479262237984469,-0.0424442610519497,0.0325304589308701,-0.0430414396099141,-0.0418470824939852,0.3191489361702128,0.0,0.0800104716909118,0.0331297562841106,0.010821918968369,0.9574468085106383,0.0425531914893617,0.0,0.0,0.0,0,272,94
42,4,False,0.5127665335867578,0.512252217245023,0.003168241199513,0.0224727664454315,0.0,0.0061690229128441,0.8768673607967407,0.8723404255319149,0.8085106382978723,0.8404255319148937,38,9,6,41,0.4531761657757063,0.4525813559691111,0.0031586237291776,0.0251823083575194,0.0,0.0088006593675042,0.7190008567685776,0.3171123673227873,0.4018884894457903,0.3463673518296886,0.345541506609384,0.3471931970499931,0.0519551048463983,1.4670236958388954,0.0479262237984469,-0.0444166389989983,0.0340996076894812,-0.0450214521508624,-0.0438118258471343,0.3404255319148936,0.0,0.0838472777977585,0.0345891626990016,0.0112864158789826,0.9574468085106383,0.0425531914893617,0.0,0.0,0.0,0,272,94
42,5,False,0.5141238561085123,0.5135835050204337,0.0032918847164845,0.0235463877845345,0.0,0.0066130644216245,0.8768673607967407,0.8723404255319149,0.8085106382978723,0.8404255319148937,38,9,6,41,0.4532089837205906,0.4525973793740074,0.0032849034099247,0.0259386815984422,0.0,0.0089537345726663,0.7188166622468766,0.3169382738068382,0.4018783884400383,0.3463673518296886,0.345541506609384,0.3471931970499931,0.0519551048463983,1.4670236958388954,0.0479262237984469,-0.0452832058347647,0.0347910266444084,-0.0458900542400945,-0.0446763574294349,0.3617021276595745,0.0,0.085534646816086,0.0352300234577235,0.0114889947425191,0.9574468085106383,0.0425531914893617,0.0,0.0,0.0,0,272,94
42,6,False,0.5153391279329528,0.5147690063971557,0.0034244545199214,0.0248339337977447,0.0,0.0070018909797565,0.8768673607967407,0.8723404255319149,0.8085106382978723,0.8404255319148937,38,9,6,41,0.4532098129081229,0.452596721239388,0.0032947354763261,0.0260032454971224,0.0,0.0089734235856061,0.718801589880852,0.3169247052295411,0.4018768846513109,0.3463673518296886,0.345541506609384,0.3471931970499931,0.0519551048463983,1.4670236958388954,0.0479262237984469,-0.0453557751588572,0.0348347148199615,-0.0459688383345294,-0.0447427119831851,0.3617021276595745,0.0,0.0856452817679382,0.0353089773150927,0.0115103078444787,0.9574468085106383,0.0425531914893617,0.0,0.0,0.0,0,272,94
42,7,False,0.5130132757472676,0.5124462020416923,0.0034924107614329,0.0250508879181861,0.0,0.0062563320134599,0.8768673607967407,0.8723404255319149,0.8085106382978723,0.8404255319148937,38,9,6,41,0.4532413959192733,0.4526141410072644,0.0034050984977511,0.0266459661070257,0.0,0.009092553712738,0.7186445398850644,0.3167763259658154,0.401868213919249,0.3463673518296886,0.345541506609384,0.3471931970499931,0.0519551048463983,1.4670236958388954,0.0479262237984469,-0.0460901695450376,0.0354398026779361,-0.0466984083802944,-0.0454819307097808,0.3617021276595745,0.0,0.0871140966191887,0.0358221641577342,0.0116739737163048,0.9574468085106383,0.0425531914893617,0.0,0.0,0.0,0,272,94
42,8,False,0.5138839015502803,0.5133078205861793,0.0033676915475173,0.0251721118199824,0.0,0.0069273472856113,0.8768673607967407,0.8723404255319149,0.8085106382978723,0.8404255319148937,38,9,6,41,0.4532360741868615,0.452610599497954,0.0033891792254507,0.0265635551186278,0.0,0.0090815523096049,0.7186657022288505,0.3167980535629582,0.4018676486658923,0.3463673518296886,0.345541506609384,0.3471931970499931,0.0519551048463983,1.4670236958388954,0.0479262237984469,-0.0459895143211086,0.0353440242287027,-0.0466073027544436,-0.0453717258877735,0.3617021276595745,0.0,0.0868833875283598,0.0357779166387284,0.0116534564128544,0.9574468085106383,0.0425531914893617,0.0,0.0,0.0,0,272,94
42,9,False,0.512763217733001,0.5121994352597274,0.0035364127281161,0.0246346730134443,0.0,0.0067551960568838,0.8768673607967407,0.8723404255319149,0.8085106382978723,0.8404255319148937,38,9,6,41,0.4532610336318612,0.4526246034850676,0.00347682601902,0.0270621181698516,0.0,0.0091714259857932,0.7185434358234101,0.3166813820283464,0.4018620537950637,0.3463673518296886,0.345541506609384,0.3471931970499931,0.0519551048463983,1.4670236958388954,0.0479262237984469,-0.0465626165483201,0.0358242238565849,-0.0471714421471412,-0.045953790949499,0.3617021276595745,0.0,0.0880449190735817,0.0361652276752626,0.011779671579591,0.9574468085106383,0.0425531914893617,0.0,0.0,0.0,0,272,94
3407,1,True,0.5133630747333268,0.513360397606496,1.0537496168613127e-05,0.0,0.0,0.0002669366394196,0.8628338614757809,0.7872340425531915,0.7872340425531915,0.7872340425531915,37,10,10,37,0.4800083432346582,0.4800024585177501,2.9374875585593447e-05,0.0,0.0,0.0005854233974484,0.6437200288030696,0.3061888745807586,0.3375311542223109,0.4101776111217097,0.4623858985550543,0.357969323688365,0.061526643768686,1.1643179942199842,0.0578431813665566,0.0002376166936455,0.0054999552849124,-0.0007198072098037,0.0011950405970948,0.0,0.0,0.0051922656741226,0.003637271217916,0.0012224700694787,0.9361702127659576,0.0638297872340425,0.0,0.0,0.0,0,303,94
3407,2,False,0.5146318008962846,0.5145893564682134,0.0002499922285512,0.0011583248289018,0.0001743588921735,0.0015541049891763,0.8610230873698506,0.7872340425531915,0.7872340425531915,0.7872340425531915,37,10,10,37,0.4803323708474636,0.4802217297255993,0.0004341286964214,0.0034093982928122,0.0009417765929053,0.0023191003122822,0.6434356483056191,0.3068169421972112,0.3366187061084078,0.4101776111217097,0.4623858985550543,0.357969323688365,0.061526643768686,1.1643179942199842,0.0578431813665566,0.0009160267821224,0.0210887549933143,-0.0031731809904932,0.0050052345547381,0.0425531914893617,0.0,0.0216937034718284,0.0141515432928587,0.0049070965787905,0.9361702127659576,0.0638297872340425,0.0,0.0,0.0,0,307,94
3407,3,False,0.51284654418759,0.5126921615458482,0.0008548643445645,0.004107475919504,0.0020755758348363,0.0029866460441698,0.8592123132639203,0.7872340425531915,0.7872340425531915,0.7872340425531915,37,10,10,37,0.4806662537157535,0.4804090944429238,0.0010149203118695,0.007356320003358,0.0036755325854755,0.0035506039712345,0.6430960061385277,0.3071296776228763,0.3359663285156514,0.4101776111217097,0.4623858985550543,0.357969323688365,0.061526643768686,1.1643179942199842,0.0578431813665566,0.0009959542769641,0.0320660786196583,-0.0053388922613985,0.0073308008153268,0.0851063829787234,0.0425531914893617,0.0350100523763103,0.0211527249346928,0.0074805542972171,0.9361702127659576,0.0638297872340425,0.0,0.0,0.0,0,311,94
3407,4,False,0.511767346831347,0.5115434737592344,0.00137172959435,0.0046277295430699,0.0048367464806983,0.0033213936088495,0.8596650067904029,0.7872340425531915,0.7872340425531915,0.7872340425531915,37,10,10,37,0.4808500092476606,0.4805193822830915,0.0013653455771418,0.0093038888880983,0.0051132817170582,0.0040915707165064,0.6427009780197701,0.3070837319531339,0.3356172460666362,0.4101776111217097,0.4623858985550543,0.357969323688365,0.061526643768686,1.1643179942199842,0.0578431813665566,0.0001587810197924,0.0369462806141151,-0.0072457245947357,0.0075632866343205,0.1276595744680851,0.0851063829787234,0.0415558488515671,0.0236616114178966,0.0085393864719662,0.9361702127659576,0.0638297872340425,0.0,0.0,0.0,0,310,94
3407,5,False,0.5104669134151067,0.5101043380648884,0.0020837130649797,0.0060532214505511,0.0099260586900605,0.0040905996779325,0.8596650067904029,0.7872340425531915,0.7872340425531915,0.7872340425531915,37,10,10,37,0.4806407857686281,0.4802318488558133,0.0017309600655911,0.0088531012103582,0.0091179686266211,0.0047784643247723,0.6446467105378496,0.3086617698377751,0.3359849407000745,0.4101776111217097,0.4623858985550543,0.357969323688365,0.061526643768686,1.1643179942199842,0.0578431813665566,0.0082356121794022,0.0410852145658432,0.00117799762681,0.0152932267319943,0.1489361702127659,0.1489361702127659,0.0495218686002772,0.0275494729669988,0.0098224985013075,0.9361702127659576,0.0638297872340425,0.0,0.0,0.0,0,310,94
3407,6,False,0.5094732380663323,0.5091437691489592,0.0018909479856559,0.0073205151730864,0.0068709485183488,0.0043746802292067,0.8601177003168855,0.7872340425531915,0.7872340425531915,0.7872340425531915,37,10,10,37,0.4806629152347644,0.4802085900058349,0.0019559342157056,0.0093105065558726,0.0107672700493518,0.0050815562426578,0.6449334359073893,0.3089746866137423,0.3359587492936469,0.4101776111217097,0.4623858985550543,0.357969323688365,0.061526643768686,1.1643179942199842,0.0578431813665566,0.0096630367258145,0.0434334968004859,0.0023801779381291,0.0169458955134998,0.1489361702127659,0.1914893617021276,0.0533216188585356,0.0290583354071714,0.0103886729048099,0.9361702127659576,0.0638297872340425,0.0,0.0,0.0,0,309,94
3407,7,False,0.5097936681959013,0.509346927830715,0.002599692717368,0.0065878340727742,0.0132100811892725,0.0048182942971605,0.8596650067904029,0.7872340425531915,0.7872340425531915,0.7872340425531915,37,10,10,37,0.4812179493407408,0.4807600577672322,0.0020349925162008,0.011955680946509,0.0083231418848299,0.0050278655059325,0.6424158196500007,0.3073911673211036,0.335024652328897,0.4101776111217097,0.4623858985550543,0.357969323688365,0.061526643768686,1.1643179942199842,0.0578431813665566,0.000542746722813,0.0447084211385456,-0.0085702148838189,0.0096557083294449,0.1914893617021276,0.1489361702127659,0.0522322486387565,0.0273023668129625,0.010261869216265,0.9361702127659576,0.0638297872340425,0.0,0.0,0.0,0,310,94
3407,8,False,0.5104786536058054,0.5100504557127195,0.002445327139626,0.0088158866208638,0.0101253460850917,0.0046930708359643,0.8601177003168855,0.7872340425531915,0.7872340425531915,0.7872340425531915,37,10,10,37,0.4808328996102015,0.4803364866723617,0.002182210162573,0.0104892984769927,0.0115382090589264,0.0053673956620817,0.6443833950510685,0.3087288114301701,0.3356545836208983,0.4101776111217097,0.4623858985550543,0.357969323688365,0.061526643768686,1.1643179942199842,0.0578431813665566,0.0079770678593318,0.0459908566189526,-4.863225857410184e-05,0.0160027679772378,0.1914893617021276,0.1702127659574468,0.0569110492244362,0.0294954022028832,0.0108932162675046,0.9361702127659576,0.0638297872340425,0.0,0.0,0.0,0,309,94
3407,9,False,0.5100701358539379,0.5096339912998755,0.0025981486258821,0.0073440747562216,0.0119127531895191,0.0048410221203831,0.8596650067904029,0.7872340425531915,0.7872340425531915,0.7872340425531915,37,10,10,37,0.4809034280478954,0.4803837463259697,0.0023079898680104,0.0107538384812263,0.0123544824188381,0.0055213635981393,0.6443899051940187,0.3088320958170485,0.3355578093769702,0.4101776111217097,0.4623858985550543,0.357969323688365,0.061526643768686,1.1643179942199842,0.0578431813665566,0.0082678714754094,0.0472112368694857,-1.7161573347774274e-05,0.0165529045241666,0.1914893617021276,0.1914893617021276,0.0591493827058002,0.0299901550200669,0.0111592630764789,0.9361702127659576,0.0638297872340425,0.0,0.0,0.0,0,310,94
