patient_id,seed,M1_weight,M2_weight,M3_weight,M4_weight,M5_weight,empty_slot_M1,empty_slot_M2,empty_slot_M3,empty_slot_M4,empty_slot_M5,M1_norm,M2_norm,M3_norm,M4_norm,M5_norm,node_weight_entropy,max_weight
10068457,42,0.1721493750810623,0.2243413031101226,0.2103318721055984,0.2414299696683883,0.1517475396394729,False,True,False,False,False,15.98968505859375,1.2947330474853516,16.001895904541016,15.99725341796875,15.990914344787598,1.5953377634639405,0.2414299696683883
10068961,42,0.1650247722864151,0.2206742465496063,0.2060994207859039,0.2599179446697235,0.1482836008071899,False,True,False,False,False,15.99167537689209,1.2947330474853516,16.001829147338867,15.998320579528809,15.989703178405762,1.5895139015061226,0.2599179446697235
10074227,42,0.1764905005693435,0.2361173927783966,0.2205787450075149,0.2086080461740493,0.1582053005695343,False,True,False,False,False,15.993621826171877,1.2947330474853516,16.0018367767334,15.986397743225098,15.991643905639648,1.5990033139997415,0.2361173927783966
10075536,42,0.1625750511884689,0.2154449224472046,0.2025371342897415,0.2794400453567505,0.1400028616189956,False,True,False,False,False,15.997281074523926,1.2947330474853516,16.00185203552246,16.014644622802734,15.993824005126951,1.5810084156120245,0.2794400453567505
10079757,42,0.1599152833223343,0.2117764800786972,0.1982481032609939,0.2929000556468963,0.1371600329875946,False,True,False,False,False,15.991813659667969,1.2947330474853516,16.001882553100586,16.013404846191406,15.99394989013672,1.5748212359365592,0.2929000556468963
10082765,42,0.1568261981010437,0.2128814458847046,0.1990083307027816,0.2952821850776672,0.1360017955303192,False,True,False,False,False,15.994780540466309,1.2947330474853516,16.001859664916992,16.012128829956055,15.993369102478027,1.5726791641256728,0.2952821850776672
10083858,42,0.1566903889179229,0.2125096172094345,0.1996019929647445,0.2919750809669494,0.1392229199409485,False,True,False,False,False,15.992488861083984,1.2947330474853516,16.001876831054688,16.0045223236084,15.993491172790527,1.5751453388605356,0.2919750809669494
10083859,42,0.1578460782766342,0.2166696935892105,0.2024073898792266,0.2849721908569336,0.1381047070026397,False,True,False,False,False,15.98991870880127,1.2947330474853516,16.001834869384766,16.02202033996582,16.001052856445312,1.5772716085726262,0.2849721908569336
10084278,42,0.1625353544950485,0.224524512887001,0.2104254215955734,0.2497052699327469,0.1528094261884689,False,True,False,False,False,15.992480278015137,1.2947330474853516,16.00189971923828,15.995963096618652,15.989420890808104,1.592187925352212,0.2497052699327469
10084329,42,0.1581710875034332,0.2164980173110962,0.2029186189174652,0.2851040363311767,0.1373082250356674,False,True,False,False,False,15.9923677444458,1.2947330474853516,16.00189971923828,16.025279998779297,15.99995231628418,1.5770111151436563,0.2851040363311767
