seed,epoch,selected_by_val_auc,train_total_loss,train_classification_loss,train_residual_loss,train_positive_preservation_loss,val_AUC,val_Sensitivity,val_Specificity,val_Balanced_ACC,val_TN,val_FP,val_FN,val_TP,val_positive_probability_mean,val_negative_probability_mean,val_positive_negative_gap,val_mean_delta_c26sm,val_std_delta_c26sm,val_mean_positive_delta_c26sm,val_mean_negative_delta_c26sm,val_fraction_positive_delta_below_minus_0_10,val_fraction_delta_near_positive_bound,val_fraction_delta_near_negative_bound,val_node_weight_entropy,val_fraction_node_weight_max_above_0_90,val_mechanism_core_norm,val_mechanism_final_norm,val_pairwise_inversion_count,val_n_rows,val_relation_gate_image_morphology,val_relation_gate_text_morphology,val_relation_gate_bio_immune,val_relation_gate_bio_function,val_relation_gate_text_opposition,val_relation_gate_text_temporal,val_mean_node_weight_M1,val_mean_node_weight_M2,val_mean_node_weight_M3,val_mean_node_weight_M4,val_mean_node_weight_M5
0,11,False,0.4837886130572944,0.483320572271647,0.2146153182580771,0.0126712608416348,0.8714350384789498,0.7446808510638298,0.851063829787234,0.7978723404255319,40,7,12,35,0.5978398583036788,0.2484874020310792,0.3493524562725996,0.2294012701852207,0.3910593392425715,0.3812462652221005,0.077556275148341,0.1063829787234042,0.5,0.0957446808510638,1.0655475965308008,0.1276595744680851,11.7294186074683,16.04302412398318,284,94,0.4988958835601806,0.5011059641838074,0.5,0.5,0.5,0.5,0.0804494865575527,0.0938001384022348,0.1234934395377306,0.2045367821416956,0.4977201512281565
0,12,False,0.4821729038823519,0.481586360822845,0.2178754381687435,0.0184333747166474,0.8718877320054323,0.7446808510638298,0.851063829787234,0.7978723404255319,40,7,12,35,0.5965231055433445,0.2458216177220357,0.3507014878213088,0.2155383435236488,0.3995297667713607,0.373932424655303,0.0571442623919946,0.1063829787234042,0.5,0.1063829787234042,1.033319810324839,0.1382978723404255,11.918620479867814,16.04262394600726,283,94,0.4987811148166656,0.5012210011482239,0.5,0.5,0.5,0.5,0.0778929874538741,0.0904092905879456,0.1119214792121598,0.2163729072459279,0.5034033402879822
0,13,False,0.4820940133850306,0.4815917944671302,0.2191930542027713,0.0141513069832561,0.8696242643730194,0.723404255319149,0.851063829787234,0.7872340425531915,40,7,13,34,0.5927423866505318,0.2423267409086544,0.3504156457418773,0.1928967513376847,0.4130934485138918,0.3547036385589695,0.0310898641163998,0.1276595744680851,0.5,0.1170212765957446,0.9968892209004682,0.1808510638297872,12.10733927564418,16.042380657601864,288,94,0.498628705739975,0.5013735890388489,0.5,0.5,0.5,0.5,0.0738156486173814,0.0897995331275098,0.1073778290995099,0.2191837009815301,0.5098232849738857
0,14,True,0.4806668316785073,0.4801198820404659,0.2216110332122701,0.0162668905856198,0.8736985061113626,0.7446808510638298,0.8297872340425532,0.7872340425531914,39,8,12,35,0.6056525584389555,0.2566437172564737,0.3490088411824817,0.2757575484587157,0.3661037931890052,0.4245416254122206,0.1269734715052107,0.0425531914893617,0.5638297872340425,0.1063829787234042,1.033415642458064,0.0638297872340425,11.960928156020794,16.042327373585803,279,94,0.4982003271579742,0.5018015503883362,0.5,0.5,0.5,0.5,0.0815455057668162,0.0817828604832608,0.0924984537253275,0.2404252658499048,0.5037479135108754
0,15,False,0.4794091029179017,0.4789167353451646,0.2219415488622046,0.013521343913694,0.87324581258488,0.7446808510638298,0.8297872340425532,0.7872340425531914,39,8,12,35,0.60263417447184,0.2530906161768956,0.3495435582949443,0.2568401616027063,0.3785623284409111,0.4081558023995541,0.1055245208058585,0.0638297872340425,0.5531914893617021,0.1170212765957446,0.9659131514260174,0.1382978723404255,12.304474668299898,16.04171608863993,280,94,0.4980106055736542,0.5019912123680115,0.5,0.5,0.5,0.5,0.0748040569386385,0.0780973252270648,0.0808666281159372,0.2407438593837333,0.5254881277957812
0,16,False,0.4795489800686868,0.4790458423116349,0.2232317977295016,0.0139952602962784,0.8687188773200543,0.723404255319149,0.851063829787234,0.7872340425531915,40,7,13,34,0.5923278976152552,0.242555228220497,0.3497726693947581,0.1924319452348541,0.4163762590770755,0.3549695797264576,0.0298943107432507,0.1276595744680851,0.5106382978723404,0.1276595744680851,0.9167517070842172,0.2234042553191489,12.55063009262085,16.041410385294164,290,94,0.4979604184627533,0.5020411610603333,0.5,0.5,0.5,0.5,0.0666253818644884,0.0792231971498311,0.0817142944347034,0.2285777633871011,0.5438593565981756
0,17,False,0.4786311475843783,0.4780822667657144,0.2253512544249067,0.0161766094889565,0.8696242643730195,0.723404255319149,0.851063829787234,0.7872340425531915,40,7,13,34,0.5939053572080237,0.2441971534466807,0.349708203761343,0.2010180970376476,0.4144967311346431,0.3627751814399628,0.0392610126353324,0.1276595744680851,0.5212765957446809,0.1382978723404255,0.891067928358051,0.2127659574468085,12.669224987638758,16.04114301153954,288,94,0.4978621900081634,0.502139151096344,0.5,0.5,0.5,0.5,0.0647594394246512,0.0752033115720049,0.0766533477073337,0.2261047211445947,0.5572791773865514
0,18,False,0.4792318253327679,0.4787325002499764,0.226730889239848,0.013629768381438,0.8696242643730194,0.7021276595744681,0.851063829787234,0.7765957446808511,40,7,14,33,0.5901509372794882,0.2395676960970493,0.3505832411824389,0.1732979934573411,0.4327195829656733,0.3411314465957594,0.0054645403189227,0.1489361702127659,0.5106382978723404,0.1489361702127659,0.8863947248657469,0.2234042553191489,12.68757100308195,16.041158412365203,288,94,0.4978732764720917,0.502128541469574,0.5,0.5,0.5,0.5,0.0643655519308324,0.0766238795495542,0.078895587434477,0.2350407898416148,0.5450741927278169
0,19,False,0.4775599467241211,0.4769865381993994,0.2296031672038779,0.0171902360616634,0.8687188773200543,0.723404255319149,0.851063829787234,0.7872340425531915,40,7,13,34,0.5905336677394015,0.240149634077828,0.3503840336615735,0.1753193699504605,0.434813646955368,0.3434285865279232,0.0072101533729979,0.1489361702127659,0.5212765957446809,0.1489361702127659,0.8542751180117939,0.2446808510638297,12.843515396118164,16.04079656398043,290,94,0.4977363049983978,0.5022650361061096,0.5,0.5,0.5,0.5,0.0604911508742085,0.0733887409906527,0.0730781531298255,0.2206348338724173,0.5724071144780263
0,20,False,0.4772848208120327,0.4767280586113203,0.2305224287194132,0.0163118562457577,0.8714350384789497,0.723404255319149,0.851063829787234,0.7872340425531915,40,7,13,34,0.5975891948538892,0.2469894749092611,0.350599719944628,0.2206714268813425,0.4098410394253423,0.3815717094756187,0.0597711442870662,0.0851063829787234,0.5638297872340425,0.1382978723404255,0.8471035994294692,0.2127659574468085,12.865797479101952,16.040677354690878,284,94,0.4976834952831268,0.5023180842399597,0.5,0.5,0.5,0.5,0.0607033695225564,0.0676293369881719,0.062035262226771,0.2399961338898642,0.5696359077428884
0,21,False,0.4762075435345536,0.4756544862954032,0.2312084408785333,0.0160924971153009,0.8696242643730195,0.723404255319149,0.851063829787234,0.7872340425531915,40,7,13,34,0.5943518642415392,0.2434482781731702,0.350903586068369,0.1977125687841722,0.4237983087970123,0.3634239596889374,0.032001177879407,0.1489361702127659,0.5425531914893617,0.1489361702127659,0.8178135265001981,0.2127659574468085,12.993687913772908,16.040360146380486,288,94,0.4977429807186126,0.5022585391998291,0.5,0.5,0.5,0.5,0.0568667302351504,0.0673967618662418,0.0590204029304391,0.2300504677101692,0.5866656316087601
0,22,False,0.4770157653468334,0.4765009343229382,0.2326674147552212,0.0141082415418909,0.8691715708465368,0.723404255319149,0.851063829787234,0.7872340425531915,40,7,13,34,0.5922793863301582,0.2409141846595609,0.3513652016705972,0.1811574301187028,0.4351459112874243,0.3507484226150715,0.011566437622334,0.1489361702127659,0.5425531914893617,0.1595744680851064,0.789886945352524,0.2234042553191489,13.108795237033926,16.040052880632118,289,94,0.4978831708431244,0.5021190047264099,0.5,0.5,0.5,0.5,0.0528591421328762,0.066765801044815,0.0553231775597173,0.2244345103762053,0.6006173669420024
42,1,True,0.5149043005033834,0.5148561797690707,0.0007979812186919,0.0023661434853955,0.876414667270258,0.8297872340425532,0.8085106382978723,0.8191489361702127,38,9,8,39,0.6991783117360257,0.2989050472908197,0.400273264445206,-0.0654724171345538,0.0564650167220264,-0.082587750866375,-0.0483570834027325,0.2978723404255319,0.0,0.0,1.5871886195011344,0.0,7.22057465796775,16.03533523640734,273,94,0.4996480941772461,0.5003516674041748,0.5,0.5,0.5,0.5,0.1680374965071678,0.220059704431828,0.2057722015900814,0.2594827113950506,0.1466478881366709
42,2,False,0.5090685645673448,0.5077789660715899,0.0181740282148906,0.0635711124910054,0.876414667270258,0.8297872340425532,0.8085106382978723,0.8191489361702127,38,9,8,39,0.6959605936674361,0.3022258592412827,0.3937347344261534,-0.0709815168518887,0.1442850325569501,-0.1194647610623468,-0.0224982726414306,0.3404255319148936,0.0,0.0,1.4901791488255087,0.0,7.995508660661414,16.035005812949322,273,94,0.4986965656280517,0.5013027191162109,0.5,0.5,0.5,0.5,0.1370787669686561,0.2117352617230821,0.1371172148972115,0.3847371994497928,0.1293315484802773
42,3,False,0.5059916216213971,0.5040180056991167,0.0306849189195936,0.097146621047186,0.8723404255319149,0.8297872340425532,0.8085106382978723,0.8191489361702127,38,9,8,39,0.6903269812464714,0.3021442609977849,0.3881827202486865,-0.0873074267725856,0.1773081984235707,-0.1567947069415822,-0.017820146603589,0.5319148936170213,0.0,0.0,1.3814171884464344,0.0,9.389885653840734,16.032533645629883,282,94,0.4984798431396484,0.5015198588371277,0.5,0.5,0.5,0.5,0.1314410616425757,0.1229320351589233,0.1277011362637611,0.4777571192764221,0.1401686464693952
42,4,False,0.5054862833279647,0.5033608724838061,0.0412128228749709,0.1042099738862081,0.8709823449524672,0.8297872340425532,0.8085106382978723,0.8191489361702127,38,9,8,39,0.6868999284949708,0.3044988365170169,0.3824010919779539,-0.0884031308480498,0.2103344383043041,-0.178859829013434,0.0020535673173342,0.574468085106383,0.0,0.0,1.3003079401185007,0.0,10.038828484555507,16.03143316634158,285,94,0.498126357793808,0.5018733143806458,0.5,0.5,0.5,0.5,0.1288356424329128,0.0971054842180394,0.1106291493757608,0.522983914360087,0.1404458098113536
42,5,False,0.5035271767946269,0.5012026718318068,0.0497690429402182,0.113736835820292,0.8714350384789498,0.8085106382978723,0.8085106382978723,0.8085106382978723,38,9,9,38,0.6772828817050508,0.3023548392539328,0.3749280424511179,-0.1183178700838594,0.2378034192972133,-0.2311317790795038,-0.0055039610882151,0.6595744680851063,0.0,0.0,1.1369326824173245,0.0,11.144428932920416,16.029456889375727,284,94,0.4978484809398651,0.5021514892578125,0.5,0.5,0.5,0.5,0.1200448500111382,0.0675465817107482,0.0958733143324547,0.6028630050255898,0.1136722492569304
42,6,False,0.5022779774192153,0.4991545657941837,0.0710669377061618,0.1526171281218331,0.8714350384789499,0.8085106382978723,0.8085106382978723,0.8085106382978723,38,9,9,38,0.6808469398541653,0.306999474644978,0.3738474652091873,-0.0945714667558353,0.2570749092498528,-0.2134657232982522,0.0243227897865816,0.6595744680851063,0.0,0.0212765957446808,1.283117259626867,0.0,10.15079022975678,16.031047090570976,284,94,0.4980099499225616,0.5019903779029846,0.5,0.5,0.5,0.5,0.1371525287469651,0.0820270100053637,0.1090650237066314,0.5153112149936088,0.1564442245091529
42,7,False,0.4998223586192983,0.4967693968225788,0.0726758231600092,0.1490143113307013,0.8691715708465368,0.8085106382978723,0.8085106382978723,0.8085106382978723,38,9,9,38,0.6822763278763345,0.3088876183362717,0.3733887095400628,-0.0850370451485976,0.2666828971826072,-0.2060899433402463,0.0360158530430511,0.6382978723404256,0.0,0.0638297872340425,1.2944482517463851,0.0,10.052566183374283,16.03115911686674,289,94,0.4980802834033966,0.5019206404685974,0.5,0.5,0.5,0.5,0.1463572283453763,0.0821399579141685,0.1076874925576625,0.4986514308034105,0.1651638944415336
42,8,False,0.4985649089347447,0.4957147574187904,0.0743642843834167,0.1387893999772553,0.8682661837935718,0.8085106382978723,0.8085106382978723,0.8085106382978723,38,9,9,38,0.6773811919575042,0.3058106515239528,0.3715705404335514,-0.1066215850804199,0.273947814665872,-0.2315537493348993,0.0183105791740595,0.7021276595744681,0.0,0.1170212765957446,1.2055009964655583,0.0,10.64724863843715,16.03005599975586,291,94,0.4982443153858185,0.5017566084861755,0.5,0.5,0.5,0.5,0.1516336387300745,0.0728085026184612,0.1027774037198817,0.5400695950585477,0.1327108576735283
42,9,False,0.499513330493147,0.4962749814256927,0.0836563887790042,0.1577346897036429,0.8664554096876415,0.8297872340425532,0.8085106382978723,0.8191489361702127,38,9,8,39,0.6904273199591231,0.3176965992501441,0.3727307207089789,-0.0364451993831453,0.2971021904821483,-0.1639169377096473,0.0910265389433566,0.574468085106383,0.0,0.1170212765957446,1.2668955929463448,0.0,10.17547502923519,16.030815794112833,295,94,0.4983218610286712,0.5016793608665466,0.5,0.5,0.5,0.5,0.1611126717576321,0.0769795649784042,0.105330134801408,0.4827127213332247,0.1738649025717948
3407,1,False,0.5288880998823816,0.5288367033103444,0.0202010208736282,0.0015597315258439,0.8583069262109552,0.7659574468085106,0.8085106382978723,0.7872340425531914,38,9,11,36,0.6175375867714273,0.2789083750958138,0.3386292116756135,0.2298948330249875,0.1161522618587517,0.1960053396748101,0.2637843263751648,0.0,0.0,0.0,1.570599027152599,0.0,6.210147786647715,16.024629389986078,313,94,0.4996108710765838,0.5003891587257385,0.5,0.5,0.5,0.5,0.1405591340141093,0.2910383007627852,0.1689016054919425,0.16583893321296,0.2336620284204787
3407,2,False,0.5158427370995875,0.5154098097654368,0.1160257363210845,0.0158450520837938,0.8587596197374378,0.7659574468085106,0.7872340425531915,0.7765957446808511,37,10,11,36,0.6293638373150471,0.2939141145411958,0.3354497227738512,0.30604748221788,0.1881311668281377,0.2496717619769116,0.3624232024588483,0.1702127659574468,0.0,0.0,1.4852021697144355,0.0,5.595851578611009,16.02342898794945,312,94,0.4989506304264068,0.5010491013526917,0.5,0.5,0.5,0.5,0.1082980440969162,0.3832181983805717,0.1208827642208718,0.1790061703229204,0.2085948228201967
3407,3,False,0.5129789332581671,0.5121727245828963,0.1349384655916927,0.03356352264666,0.8587596197374376,0.7659574468085106,0.7872340425531915,0.7765957446808511,37,10,11,36,0.6289710495224659,0.2973333931666739,0.3316376563557919,0.314510961954898,0.2406661982614958,0.2435219088133345,0.3855000150964615,0.1914893617021276,0.0,0.0,1.452261850202831,0.0,5.535291276079543,16.02291111235923,312,94,0.4989045560359955,0.5010954737663269,0.5,0.5,0.5,0.5,0.0977206483007745,0.4057709577869862,0.1102290650472996,0.1863838410440911,0.1998954940825066
3407,4,False,0.5117911680644711,0.5110382711058421,0.1533384070244451,0.0299777690789952,0.8583069262109552,0.7659574468085106,0.7872340425531915,0.7765957446808511,37,10,11,36,0.6211963356175321,0.2951789891466181,0.3260173464709139,0.2907768105889888,0.255733179957732,0.2047489599344578,0.3768046612435199,0.2127659574468085,0.0,0.0,1.3750571182808329,0.0,5.48029958948176,16.021968354570106,313,94,0.4988469779491424,0.501153290271759,0.5,0.5,0.5,0.5,0.0792009414748308,0.4478523731231689,0.0901800978215451,0.1999413019957694,0.182825282533118
3407,5,False,0.5124724398780343,0.5113966507430108,0.150519890945084,0.0462633831710215,0.8601177003168855,0.7659574468085106,0.7872340425531915,0.7765957446808511,37,10,11,36,0.6217882130691346,0.2971637491533097,0.3246244639158249,0.2977765993353851,0.2761688448682773,0.2064610487840911,0.3890921498866791,0.2340425531914893,0.0,0.0,1.3866230254054934,0.0,5.570837061455909,16.02191908816074,309,94,0.4988120496273041,0.501188337802887,0.5,0.5,0.5,0.5,0.0791039475972982,0.4380740333110728,0.0897794785176185,0.189872348403677,0.2031701982338377
3407,6,True,0.5082036204488072,0.5072217961612916,0.1644542036664407,0.0408683891673356,0.8605703938433681,0.7659574468085106,0.7872340425531915,0.7765957446808511,37,10,11,36,0.6235025974505759,0.2986676000217174,0.3248349974288585,0.3065541107702921,0.279487172217586,0.2152939239279069,0.3978142976126772,0.2340425531914893,0.0,0.0,1.3503068112848131,0.0,5.41291754803759,16.021973741815444,308,94,0.498673677444458,0.501326858997345,0.5,0.5,0.5,0.5,0.0724722497323726,0.4668292162266183,0.084480224533918,0.1888325647153753,0.1873857397982414
3407,7,False,0.5064919324505408,0.5055364787775949,0.1762256278403547,0.0389614401027461,0.8537799909461296,0.7021276595744681,0.8085106382978723,0.7553191489361701,38,9,14,33,0.6029664538008102,0.2897361218929291,0.3132303319078811,0.2374494777883383,0.3182304241806405,0.1184148189631548,0.3564841366135218,0.3404255319148936,0.0,0.0,1.2859283883272352,0.0,5.904934254098446,16.020269728721455,323,94,0.4987232685089111,0.5012776255607605,0.5,0.5,0.5,0.5,0.0623475014767114,0.4650915591640675,0.0724103122632554,0.2452362755194623,0.1549143489212431
3407,8,False,0.5072667651026455,0.5062451764250433,0.1757425854340294,0.042292277655558,0.8574015391579901,0.7659574468085106,0.7872340425531915,0.7765957446808511,37,10,11,36,0.6209699006632288,0.2976883367655125,0.3232815638977163,0.2996701324318951,0.2870585644400207,0.2044155788706972,0.3949246859930931,0.2553191489361702,0.0,0.0,1.2857270478141585,0.0,5.323791382160593,16.021448683231434,315,94,0.4983138740062713,0.5016870498657227,0.5,0.5,0.5,0.5,0.0639671284229831,0.5038823222226285,0.074075685814023,0.2008435047687368,0.1572313599605509
3407,9,False,0.5065782741205582,0.5056078944182554,0.1682914836911965,0.0401044376317831,0.8569488456315075,0.723404255319149,0.8085106382978723,0.7659574468085106,38,9,13,34,0.610904815507696,0.2933648651901712,0.3175399503175248,0.2666321808987476,0.3091500389832523,0.1575759211753277,0.3756884406221674,0.2978723404255319,0.0,0.0,1.2670969485062948,0.0,5.662828653416735,16.020736745063296,316,94,0.4984045326709747,0.5015965104103088,0.5,0.5,0.5,0.5,0.0597614599193664,0.4925407767295837,0.0703227854472525,0.2286451517980783,0.1487298224200593
3407,10,False,0.5042581636187257,0.5032209500374384,0.1701141707352455,0.0433549525721973,0.8564961521050249,0.7659574468085106,0.8085106382978723,0.7872340425531914,38,9,11,36,0.6233877024434983,0.2983147936298492,0.3250729088136491,0.3086491618726521,0.2827264444162009,0.2191399267696319,0.3981583969756723,0.2340425531914893,0.0851063829787234,0.0,1.2330001952282044,0.0,5.300793934375681,16.021454638623176,317,94,0.4982824027538299,0.5017188191413879,0.5,0.5,0.5,0.5,0.054794386484997,0.530955009320949,0.0715213712463353,0.1938850852323973,0.1488441492807357
3407,11,False,0.503122172213548,0.5020572153345638,0.1692609778599234,0.0447847109861573,0.8560434585785424,0.7872340425531915,0.7872340425531915,0.7872340425531915,37,10,10,37,0.6331205435414263,0.3020803830090989,0.3310401605323274,0.3420233662002422,0.2578856801088506,0.2700746012851596,0.4139721311153249,0.1489361702127659,0.1489361702127659,0.0,1.1360879568702982,0.0,4.97038101389053,16.022004442012058,318,94,0.4983049929141998,0.5016966462135315,0.5,0.5,0.5,0.5,0.044444687624878,0.595484604860874,0.0624415763515107,0.1564647044312763,0.1411644257605075
3407,12,False,0.5008109550405022,0.499900126200638,0.1813292611661731,0.0364750140895511,0.8524219103666817,0.7021276595744681,0.8085106382978723,0.7553191489361701,38,9,14,33,0.6019887611904042,0.2893609041546253,0.3126278570357789,0.2351241267268902,0.3340101627984597,0.1191376452210379,0.3511106082327426,0.2978723404255319,0.1063829787234042,0.0,1.181255428826486,0.0,5.783471604611012,16.020463101407316,326,94,0.4985787868499756,0.5014229416847229,0.5,0.5,0.5,0.5,0.0474265978096964,0.5292898885747219,0.0706828432752097,0.2267556298682664,0.1258450481802859
3407,13,False,0.5001605604065965,0.4992380299118181,0.1766424425785115,0.0372943282065703,0.8569488456315075,0.7659574468085106,0.8085106382978723,0.7872340425531914,38,9,11,36,0.6258605287430135,0.2979350901664571,0.3279254385765563,0.3158890404162601,0.2894644928411052,0.2388112679993278,0.3929668128331925,0.1702127659574468,0.3085106382978723,0.0,1.123863162629981,0.0,5.275484402128991,16.021827596299193,316,94,0.4984742105007171,0.501527726650238,0.5,0.5,0.5,0.5,0.0411261590792143,0.5863462638981799,0.068156813925251,0.1777825944244544,0.1265881668300705
3407,14,False,0.498256082763735,0.4974542661317137,0.1838074494276615,0.0309004257155569,0.8587596197374378,0.7872340425531915,0.7872340425531915,0.7872340425531915,37,10,10,37,0.6315722007383692,0.3002748757283738,0.3312973250099953,0.3373991906088083,0.2793061446111958,0.2697193204881029,0.4050790607295138,0.1702127659574468,0.3829787234042553,0.0,1.180895077688671,0.0,5.376041711644923,16.022478884838996,312,94,0.4984387457370758,0.5015637278556824,0.5,0.5,0.5,0.5,0.0441423740951304,0.5581343002775883,0.0835960020330992,0.1739822629680659,0.1401450595957167
